Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Analytics-Platform,gcs-0b65524,GCP,2026-04,0.0,9319.2,235500,213.04,Cloud Storage,Backup bucket
Security-Ops,cmon-0fde210,GCP,2026-04,0.0,0.0,22184202,170.51,Cloud Monitoring,Metrics and alerting
Production-Main,s3-057d934,AWS,2026-04,0.0,8269.4,502104,198.2,S3,Log archive bucket
Internal-Tools,aks-08d9511,AZURE,2026-04,1427.6,0.0,0,2180.71,AKS,Staging K8s cluster
Compliance-Audit,rs-10fb531,AWS,2026-04,0.0,0.0,4474270,213.25,Redshift,Spectrum queries
Security-Ops,bq-0e63979,GCP,2026-04,0.0,1479.1,0,558.95,BigQuery,BI reporting views
Internal-Tools,cf-0a39494,AWS,2026-04,0.0,0.0,129957388,633.26,CloudFront,CDN media distribution
Analytics-Platform,bq-0c50327,GCP,2026-04,0.0,10726.2,0,4046.77,BigQuery,Analytics data warehouse
Production-Secondary,csql-0951252,GCP,2026-04,504.7,349.9,0,952.76,Cloud SQL,MySQL analytics
Production-Secondary,eh-0d77234,AZURE,2026-04,528.4,0.0,22123806,239.09,Event Hubs,Standard throughput units
Production-Secondary,blob-0cd7269,AZURE,2026-04,0.0,7181.4,2676346,358.05,Blob Storage,Data lake storage
Analytics-Platform,gke-00b6558,GCP,2026-04,507.9,0.0,0,1496.74,GKE,Batch processing cluster
Internal-Tools,cr-0d34819,GCP,2026-04,313.9,0.0,1329324,261.84,Cloud Run,Image processor
Compliance-Audit,ecs-06db379,AWS,2026-04,428.6,0.0,0,776.91,ECS,Fargate worker cluster
Internal-Tools,ebs-02a9257,AWS,2026-04,0.0,398.0,0,236.76,EBS,io2 volumes database
Partner-Integration,sqldb-0efb498,AZURE,2026-04,760.2,269.9,0,1255.21,SQL Database,Standard S3 production
Production-Secondary,csql-10cf442,GCP,2026-04,656.1,193.0,0,783.63,Cloud SQL,PostgreSQL replica
DevOps-Central,aks-0f5d284,AZURE,2026-04,1626.1,0.0,0,2359.67,AKS,Staging K8s cluster
Compliance-Audit,vpn-0a64605,AWS,2026-04,700.6,0.0,0,166.61,VPN Gateway,Client VPN endpoint
Staging-Env,gcf-07b9875,GCP,2026-04,0.0,0.0,5175152,74.04,Cloud Functions,Auth handlers
Edge-Network,csql-05ea238,GCP,2026-04,685.8,194.6,0,809.96,Cloud SQL,PostgreSQL replica
Data-Science,gcf-0d9b819,GCP,2026-04,0.0,0.0,8354062,124.49,Cloud Functions,Auth handlers
ML-Training,rs-0788768,AWS,2026-04,0.0,0.0,3934820,196.52,Redshift,Spectrum queries
Internal-Tools,cr-03f4389,GCP,2026-04,552.1,0.0,2249865,716.76,Cloud Run,ETL pipeline service
IoT-Platform,gke-035b126,GCP,2026-04,372.8,0.0,0,1133.56,GKE,Batch processing cluster
Internal-Tools,cosmos-02a3540,AZURE,2026-04,656.0,183.9,37488688,1418.67,Cosmos DB,User data store
Finance-Systems,elb-0e1e935,AWS,2026-04,740.7,0.0,30539478,212.12,ELB,Application load balancer
Internal-Tools,vm-029e595,AZURE,2026-04,632.8,0.0,0,388.49,Virtual Machines,D2s v3 utility server
Finance-Systems,cr-0b1c943,GCP,2026-04,543.2,0.0,2261802,693.35,Cloud Run,ETL pipeline service
Staging-Env,gcs-072b621,GCP,2026-04,0.0,11220.7,3536150,320.44,Cloud Storage,Data lake bucket
Production-Secondary,app-05df445,AZURE,2026-04,871.7,0.0,0,517.54,App Service,Web app P1v3
Production-Secondary,blob-005d230,AZURE,2026-04,0.0,2261.3,5673668,278.83,Blob Storage,Build artifacts
Finance-Systems,gcf-06da891,GCP,2026-04,0.0,0.0,8753466,125.35,Cloud Functions,Auth handlers
Customer-Portal,elb-0287653,AWS,2026-04,616.4,0.0,8503759,122.65,ELB,Classic load balancer
ML-Training,i-0bdb603,AWS,2026-04,707.8,0.0,0,2352.54,EC2,r5.2xlarge database server
QA-Testing,r53-085b883,AWS,2026-04,0.0,0.0,8501173,12.7,Route 53,Health checks
Customer-Portal,i-0ae1467,AWS,2026-04,609.3,0.0,0,2012.2,EC2,r5.2xlarge database server
Production-Secondary,i-007b774,AWS,2026-04,785.0,0.0,0,673.43,EC2,m5.large monitoring server
Production-Secondary,ec-0bb0589,AWS,2026-04,854.3,0.0,0,294.95,ElastiCache,Redis staging cluster
Production-Secondary,aks-0b9c491,AZURE,2026-04,288.9,0.0,0,425.81,AKS,Dev K8s cluster
Marketing-Platform,rs-0f0b689,AWS,2026-04,0.0,0.0,6870727,328.85,Redshift,Spectrum queries
Production-Main,lam-000a777,AWS,2026-04,0.0,0.0,5406571,36.77,Lambda,Notification dispatcher
Production-Secondary,mem-0c26642,GCP,2026-04,587.7,0.0,0,405.47,Memorystore,Redis production cache
QA-Testing,ses-0411794,AWS,2026-04,0.0,0.0,2047583,2.51,SES,Transactional email
Partner-Integration,sqldb-0e96563,AZURE,2026-04,1052.2,382.4,0,1717.41,SQL Database,Standard S3 production
IoT-Platform,gke-035e159,GCP,2026-04,2386.1,0.0,0,4747.79,GKE,ML training cluster
Compliance-Audit,sns-0987286,AWS,2026-04,0.0,0.0,14400870,6.83,SNS,Event fanout topic
Customer-Portal,ps-096d972,GCP,2026-04,0.0,0.0,37503460,449.28,Pub/Sub,Log forwarding
Edge-Network,bq-0300179,GCP,2026-04,0.0,6640.5,0,2541.44,BigQuery,Analytics data warehouse
Customer-Portal,vpn-09b8118,AWS,2026-04,936.0,0.0,0,234.75,VPN Gateway,Client VPN endpoint
Partner-Integration,appi-07a4515,AZURE,2026-04,0.0,0.0,66558742,820.71,Application Insights,APM telemetry
Internal-Tools,nat-0ba5290,AWS,2026-04,454.8,0.0,0,103.11,NAT Gateway,Dev VPC NAT
Staging-Env,gcs-1188613,GCP,2026-04,0.0,12654.1,4087350,365.41,Cloud Storage,Data lake bucket
Shared-Services,vm-08aa601,AZURE,2026-04,323.3,0.0,0,2848.12,Virtual Machines,NC6s v3 GPU VM
Internal-Tools,ec-0a9a592,AWS,2026-04,472.1,0.0,0,340.17,ElastiCache,Redis production cluster
Analytics-Platform,bq-0d5b922,GCP,2026-04,0.0,14162.0,0,5246.8,BigQuery,ML training datasets
Partner-Integration,elb-0b31940,AWS,2026-04,396.4,0.0,16802784,116.22,ELB,Application load balancer
Security-Ops,ps-093e830,GCP,2026-04,0.0,0.0,30238560,362.17,Pub/Sub,Event streaming
Marketing-Platform,ddb-07e5376,AWS,2026-04,572.4,8.0,3936744,68.47,DynamoDB,Config store table
Customer-Portal,i-06d9393,AWS,2026-04,540.8,0.0,0,749.6,EC2,c5.xlarge compute worker
Security-Ops,r53-018f903,AWS,2026-04,0.0,0.0,61213765,92.28,Route 53,DNS hosting
Production-Main,gcf-0741711,GCP,2026-04,0.0,0.0,14049971,210.86,Cloud Functions,Pub/Sub processors
Finance-Systems,gcs-0d31493,GCP,2026-04,0.0,423.5,6560676,75.42,Cloud Storage,Temp processing bucket
Compliance-Audit,rs-0bf0566,AWS,2026-04,521.9,1488.9,0,2613.87,Redshift,Data warehouse cluster
DR-Recovery,appi-048f749,AZURE,2026-04,0.0,0.0,18365793,230.74,Application Insights,Custom metrics
Production-Main,vm-048d646,AZURE,2026-04,767.8,0.0,0,1770.31,Virtual Machines,D8s v3 application server
Shared-Services,sb-1037505,AZURE,2026-04,601.8,0.0,8286970,449.4,Service Bus,Premium messaging
Production-Main,s3-062a775,AWS,2026-04,0.0,9722.6,608264,230.57,S3,Log archive bucket
DevOps-Central,vm-0691282,AZURE,2026-04,654.6,0.0,0,192.46,Virtual Machines,B2s development VM
Production-Main,i-0724237,AWS,2026-04,379.1,0.0,0,1056.82,EC2,c5.2xlarge HPC node
Marketing-Platform,i-06c6949,AWS,2026-04,808.5,0.0,0,59.07,EC2,t3.micro bastion host
DevOps-Central,sb-0e4e903,AZURE,2026-04,646.6,0.0,9505090,497.73,Service Bus,Premium messaging
Production-Main,gcs-0601678,GCP,2026-04,0.0,15387.8,4959688,448.84,Cloud Storage,Data lake bucket
Internal-Tools,eh-06f5432,AZURE,2026-04,0.0,463.1,0,110.76,Event Hubs,Capture to storage
Finance-Systems,redis-1119805,AZURE,2026-04,712.1,0.0,0,335.41,Azure Cache for Redis,Standard C2 cache
IoT-Platform,bq-0ca5217,GCP,2026-04,0.0,1513.1,0,590.76,BigQuery,Data export queries
Finance-Systems,s3-0240452,AWS,2026-04,0.0,6828.9,65845,145.52,S3,Backup storage bucket
Data-Science,bq-0cfe536,GCP,2026-04,0.0,2948.7,0,1138.88,BigQuery,Log analytics
Edge-Network,ps-0df6327,GCP,2026-04,0.0,0.0,18561030,219.62,Pub/Sub,Event streaming
Marketing-Platform,vai-081a178,GCP,2026-04,517.2,0.0,0,2628.51,Vertex AI,Training pipelines
Internal-Tools,rds-02c4542,AWS,2026-04,369.2,107.6,0,430.48,RDS,db.t3.medium MySQL staging
Finance-Systems,blob-0d4a811,AZURE,2026-04,0.0,9255.0,91228,261.36,Blob Storage,Backup storage
Compliance-Audit,kin-0386537,AWS,2026-04,629.2,0.0,25573822,363.43,Kinesis,Data stream ingestion
Staging-Env,vai-08eb520,GCP,2026-04,523.3,0.0,0,2607.26,Vertex AI,Training pipelines
Edge-Network,s3-097d920,AWS,2026-04,0.0,799.4,1557886,68.52,S3,Artifact storage
Compliance-Audit,i-0a57109,AWS,2026-04,601.4,0.0,0,495.16,EC2,m5.large monitoring server
Security-Ops,ebs-0186597,AWS,2026-04,0.0,617.6,0,374.75,EBS,io2 volumes database
Data-Science,i-0f5f350,AWS,2026-04,601.9,0.0,0,1032.38,EC2,r5.xlarge cache server
Marketing-Platform,gke-0472798,GCP,2026-04,3992.6,0.0,0,7803.51,GKE,GPU node pool
Staging-Env,df-0e86737,GCP,2026-04,624.4,0.0,0,1500.39,Dataflow,Streaming pipeline
Data-Science,bq-0c86405,GCP,2026-04,0.0,1492.2,0,558.09,BigQuery,BI reporting views
Internal-Tools,gcs-02db399,GCP,2026-04,0.0,22419.7,56491,217.67,Cloud Storage,Archive bucket
Compliance-Audit,s3-1109492,AWS,2026-04,0.0,839.7,1648017,68.1,S3,Artifact storage
Production-Main,ecs-001f111,AWS,2026-04,279.2,0.0,0,509.16,ECS,Fargate batch cluster
IoT-Platform,bq-0ece462,GCP,2026-04,0.0,2468.8,0,938.53,BigQuery,BI reporting views
DevOps-Central,appi-0fd7806,AZURE,2026-04,0.0,0.0,16386969,204.74,Application Insights,Custom metrics
Production-Secondary,sentinel-0e21747,AZURE,2026-04,0.0,0.0,68832594,1646.91,Microsoft Sentinel,SIEM detection
Finance-Systems,gcf-068b670,GCP,2026-04,0.0,0.0,14138310,203.2,Cloud Functions,Data triggers
Partner-Integration,sb-03aa861,AZURE,2026-04,0.0,0.0,14236376,35.53,Service Bus,Standard messaging
Internal-Tools,gcs-0a11938,GCP,2026-04,0.0,342.5,5451685,60.81,Cloud Storage,Temp processing bucket
Production-Secondary,elb-106c801,AWS,2026-04,575.7,0.0,23192580,168.29,ELB,Application load balancer
Finance-Systems,elb-10f0785,AWS,2026-04,621.7,0.0,24848918,178.56,ELB,Application load balancer
Marketing-Platform,ca-0c19747,GCP,2026-04,0.0,0.0,52663923,192.85,Cloud Armor,WAF policies
Analytics-Platform,cr-0a15445,GCP,2026-04,450.9,0.0,1879552,568.93,Cloud Run,ETL pipeline service
Staging-Env,gcs-085e743,GCP,2026-04,0.0,16258.7,40665,155.92,Cloud Storage,Archive bucket
Analytics-Platform,bq-0ad8962,GCP,2026-04,0.0,9630.2,0,3668.64,BigQuery,Analytics data warehouse
DR-Recovery,sb-02f7507,AZURE,2026-04,791.1,0.0,11411690,592.83,Service Bus,Premium messaging
Compliance-Audit,rds-0425609,AWS,2026-04,870.3,604.4,0,1661.4,RDS,db.r5.large PostgreSQL replica
ML-Training,ebs-0ad9186,AWS,2026-04,0.0,3456.6,0,150.98,EBS,st1 volumes archive
Analytics-Platform,ado-00c7802,AZURE,2026-04,0.0,103.2,0,24.44,Azure DevOps,Artifacts storage
Security-Ops,s3-0180786,AWS,2026-04,0.0,11775.4,117302,256.23,S3,Backup storage bucket
Shared-Services,r53-0b2b508,AWS,2026-04,0.0,0.0,7914865,11.15,Route 53,Health checks
Finance-Systems,azmon-0218730,AZURE,2026-04,0.0,218.5,27982096,294.94,Azure Monitor,Logs and metrics
Internal-Tools,eks-03f1737,AWS,2026-04,445.3,0.0,0,1302.34,EKS,Staging K8s cluster
Marketing-Platform,r53-0c76143,AWS,2026-04,0.0,0.0,59080340,89.78,Route 53,DNS hosting
Production-Secondary,csql-090a778,GCP,2026-04,631.0,439.3,0,1164.62,Cloud SQL,MySQL analytics
Edge-Network,s3-0c0b689,AWS,2026-04,0.0,62.3,29209280,187.92,S3,Static website hosting
Marketing-Platform,ec-08b3367,AWS,2026-04,586.4,0.0,0,418.93,ElastiCache,Redis production cluster
Staging-Env,gke-0109701,GCP,2026-04,2560.5,0.0,0,5118.93,GKE,ML training cluster
IoT-Platform,bq-069d685,GCP,2026-04,0.0,2595.5,0,989.56,BigQuery,BI reporting views
Customer-Portal,ps-0280184,GCP,2026-04,0.0,0.0,41933241,528.71,Pub/Sub,Log forwarding
Internal-Tools,ec-02b5631,AWS,2026-04,678.2,0.0,0,240.57,ElastiCache,Redis staging cluster
Mobile-Backend,sqs-0caf152,AWS,2026-04,0.0,0.0,281124,0.14,SQS,Dead letter queue
Mobile-Backend,aks-0338186,AZURE,2026-04,880.8,0.0,0,3927.34,AKS,Production K8s cluster
Internal-Tools,ec-0a32433,AWS,2026-04,582.6,0.0,0,212.58,ElastiCache,Redis staging cluster
Data-Science,gke-0f9c745,GCP,2026-04,2334.7,0.0,0,4546.65,GKE,GPU node pool
Production-Secondary,sentinel-075c368,AZURE,2026-04,0.0,0.0,69499419,1670.57,Microsoft Sentinel,SIEM detection
Shared-Services,s3-0fd6134,AWS,2026-04,0.0,13569.1,2563670,446.26,S3,Data lake raw zone
Production-Secondary,sqs-1120122,AWS,2026-04,0.0,0.0,25318442,12.52,SQS,Event notification queue
Internal-Tools,vai-02e9702,GCP,2026-04,825.0,0.0,9238981,1722.18,Vertex AI,Model serving endpoints
Customer-Portal,vpn-051d688,AWS,2026-04,909.8,0.0,0,235.06,VPN Gateway,Client VPN endpoint
Compliance-Audit,s3-04b9679,AWS,2026-04,0.0,2451.7,14780473,589.21,S3,Production asset storage
Marketing-Platform,ec-0e10130,AWS,2026-04,786.3,0.0,0,537.47,ElastiCache,Redis production cluster
Partner-Integration,gcs-1012851,GCP,2026-04,0.0,19545.6,48546,189.08,Cloud Storage,Archive bucket
Customer-Portal,azmon-0250396,AZURE,2026-04,0.0,222.0,29154588,300.13,Azure Monitor,Logs and metrics
Internal-Tools,ebs-0742903,AWS,2026-04,0.0,1222.1,0,145.05,EBS,gp3 volumes production
Edge-Network,gke-05bf119,GCP,2026-04,2408.0,0.0,0,4612.38,GKE,ML training cluster
Security-Ops,s3-058b286,AWS,2026-04,0.0,6014.2,9454920,426.28,S3,Media content bucket
IoT-Platform,cr-05db884,GCP,2026-04,669.7,0.0,13364010,970.75,Cloud Run,API gateway service
Marketing-Platform,ddb-0f52812,AWS,2026-04,670.1,46.3,71456346,498.92,DynamoDB,Session store table
Customer-Portal,vpn-044d967,AWS,2026-04,884.4,0.0,0,212.89,VPN Gateway,Client VPN endpoint
ML-Training,i-036c430,AWS,2026-04,623.0,0.0,0,2057.89,EC2,r5.2xlarge database server
Internal-Tools,sqs-0758153,AWS,2026-04,0.0,0.0,46762076,23.58,SQS,Order processing queue
Customer-Portal,vpn-080b733,AWS,2026-04,750.9,0.0,0,189.06,VPN Gateway,Client VPN endpoint
Marketing-Platform,nat-01df371,AWS,2026-04,816.5,0.0,0,363.37,NAT Gateway,Production VPC NAT
Staging-Env,cdns-03f7306,GCP,2026-04,0.0,0.0,21217277,31.7,Cloud DNS,DNS zones
Mobile-Backend,acr-07fd235,AZURE,2026-04,0.0,207.8,425926,136.09,Container Registry,Docker image registry
Production-Main,blob-0590204,AZURE,2026-04,0.0,2364.4,6303993,295.94,Blob Storage,Build artifacts
Production-Main,kv-0024951,AZURE,2026-04,0.0,0.0,2415256,7.09,Key Vault,Secrets management
Edge-Network,i-0607444,AWS,2026-04,486.1,0.0,0,1606.2,EC2,m5.2xlarge batch processor
Shared-Services,s3-0d6d893,AWS,2026-04,0.0,14995.0,2920321,490.14,S3,Data lake raw zone
Production-Main,i-068a660,AWS,2026-04,341.7,0.0,0,965.21,EC2,c5.2xlarge HPC node
Shared-Services,ec-019b105,AWS,2026-04,671.2,0.0,0,232.18,ElastiCache,Redis staging cluster
Internal-Tools,s3-02bf969,AWS,2026-04,0.0,35.3,17250940,113.85,S3,Static website hosting
IoT-Platform,cdns-0ca6353,GCP,2026-04,0.0,0.0,13469252,18.85,Cloud DNS,DNS zones
Customer-Portal,elb-0285346,AWS,2026-04,541.9,0.0,35936998,224.04,ELB,Network load balancer
Partner-Integration,redis-0b29754,AZURE,2026-04,474.2,0.0,0,541.22,Azure Cache for Redis,Premium P1 cache
Partner-Integration,ado-0439616,AZURE,2026-04,568.0,0.0,0,286.69,Azure DevOps,Pipelines hosted
ML-Training,lam-084f704,AWS,2026-04,0.0,0.0,7921951,55.32,Lambda,Notification dispatcher
Production-Main,vm-003d976,AZURE,2026-04,809.4,0.0,0,1493.14,Virtual Machines,E4s v3 SIEM collector
Analytics-Platform,aks-09e9857,AZURE,2026-04,477.5,0.0,0,719.43,AKS,Dev K8s cluster
Analytics-Platform,gcs-1154713,GCP,2026-04,0.0,9094.7,225305,206.89,Cloud Storage,Backup bucket
Production-Secondary,app-0466740,AZURE,2026-04,906.2,0.0,0,534.49,App Service,Web app P1v3
Edge-Network,s3-0a66300,AWS,2026-04,0.0,10610.9,105849,239.01,S3,Backup storage bucket
Production-Secondary,r53-0a8a968,AWS,2026-04,0.0,0.0,8788061,12.76,Route 53,Health checks
Production-Secondary,fs-0c72951,GCP,2026-04,793.1,22.4,56773360,555.53,Firestore,Session store
ML-Training,lam-0373133,AWS,2026-04,0.0,0.0,9819037,66.36,Lambda,Notification dispatcher
Data-Science,ses-04ff620,AWS,2026-04,0.0,0.0,315136,0.35,SES,Marketing email
Shared-Services,ado-0fb4902,AZURE,2026-04,0.0,87.7,0,21.67,Azure DevOps,Artifacts storage
Data-Science,rs-0410704,AWS,2026-04,574.0,1658.8,0,2860.62,Redshift,Data warehouse cluster
DevOps-Central,redis-04b6472,AZURE,2026-04,684.1,0.0,0,814.16,Azure Cache for Redis,Premium P1 cache
Finance-Systems,eks-08fb841,AWS,2026-04,965.7,0.0,0,2864.71,EKS,Production K8s cluster
Production-Secondary,i-10c1954,AWS,2026-04,908.4,0.0,0,784.93,EC2,t3.large application server
Compliance-Audit,s3-05e1422,AWS,2026-04,0.0,13014.3,2547064,436.23,S3,Data lake raw zone
Customer-Portal,i-0913746,AWS,2026-04,564.5,0.0,0,38.67,EC2,t3.micro bastion host
Customer-Portal,bq-0e0f473,GCP,2026-04,0.0,898.8,0,345.51,BigQuery,Data export queries
Production-Secondary,elb-0082886,AWS,2026-04,709.9,0.0,10330466,144.94,ELB,Classic load balancer
Staging-Env,gcs-046f674,GCP,2026-04,0.0,10472.6,3542920,300.23,Cloud Storage,Data lake bucket
Customer-Portal,ses-0dde104,AWS,2026-04,0.0,0.0,537612,0.65,SES,Marketing email
Production-Main,eh-0b35787,AZURE,2026-04,0.0,583.5,0,145.23,Event Hubs,Capture to storage
Security-Ops,vm-1185620,AZURE,2026-04,513.8,0.0,0,1908.65,Virtual Machines,E8s v3 memory-optimized
Staging-Env,bq-09f5742,GCP,2026-04,0.0,1743.9,0,663.19,BigQuery,BI reporting views
Production-Main,i-0c92467,AWS,2026-04,587.5,0.0,0,1940.85,EC2,m5.2xlarge batch processor
IoT-Platform,cr-086e266,GCP,2026-04,425.8,0.0,3737763,364.84,Cloud Run,Webhook handler
Data-Science,vai-0128802,GCP,2026-04,328.6,0.0,0,1605.93,Vertex AI,Training pipelines
DevOps-Central,r53-00d2330,AWS,2026-04,0.0,0.0,6813521,10.15,Route 53,Health checks
Shared-Services,r53-0558765,AWS,2026-04,0.0,0.0,64387886,95.3,Route 53,DNS hosting
QA-Testing,elb-03e8828,AWS,2026-04,508.7,0.0,7207068,101.86,ELB,Classic load balancer
ML-Training,ebs-0ba3526,AWS,2026-04,0.0,4192.5,0,183.7,EBS,st1 volumes archive
Compliance-Audit,s3-06e9419,AWS,2026-04,0.0,2881.3,16085996,676.05,S3,Production asset storage
Customer-Portal,ca-0278283,GCP,2026-04,0.0,0.0,116572446,422.6,Cloud Armor,WAF policies
Partner-Integration,eh-03b1952,AZURE,2026-04,539.6,0.0,23240605,241.6,Event Hubs,Standard throughput units
Analytics-Platform,kv-0e9a441,AZURE,2026-04,0.0,0.0,1271339,3.66,Key Vault,Secrets management
Customer-Portal,gcs-0b71914,GCP,2026-04,0.0,18853.5,45707,178.1,Cloud Storage,Archive bucket
DR-Recovery,sqldb-0cf9280,AZURE,2026-04,901.6,646.7,0,3748.45,SQL Database,Premium P1 analytics
Production-Secondary,r53-0f0d232,AWS,2026-04,0.0,0.0,8647790,13.12,Route 53,Health checks
Internal-Tools,gke-0e78642,GCP,2026-04,605.6,0.0,0,1742.92,GKE,Batch processing cluster
Edge-Network,gke-0b84982,GCP,2026-04,1843.6,0.0,0,3655.86,GKE,ML training cluster
Production-Secondary,sqldb-1181399,AZURE,2026-04,360.0,127.3,0,601.14,SQL Database,Standard S3 production
Customer-Portal,bq-0270967,GCP,2026-04,0.0,981.3,0,383.94,BigQuery,Data export queries
Production-Secondary,ec-0079721,AWS,2026-04,829.1,0.0,0,287.74,ElastiCache,Redis staging cluster
Edge-Network,sns-048c776,AWS,2026-04,0.0,0.0,10856160,5.25,SNS,Alert notifications
Production-Main,r53-0470454,AWS,2026-04,0.0,0.0,10874670,16.43,Route 53,Health checks
Marketing-Platform,ps-0ef1751,GCP,2026-04,0.0,0.0,16039570,199.21,Pub/Sub,Data pipeline
Customer-Portal,app-0d4f996,AZURE,2026-04,681.3,0.0,0,807.04,App Service,API app P2v3
Production-Main,vm-088a832,AZURE,2026-04,683.9,0.0,0,2498.95,Virtual Machines,E8s v3 memory-optimized
Edge-Network,vpn-0800570,AWS,2026-04,521.8,0.0,0,127.5,VPN Gateway,Client VPN endpoint
Staging-Env,fs-0546802,GCP,2026-04,939.3,69.5,38908260,535.56,Firestore,User profiles DB
Compliance-Audit,kin-0bc3292,AWS,2026-04,575.4,0.0,23980553,357.1,Kinesis,Data stream ingestion
Internal-Tools,gke-0f18163,GCP,2026-04,705.0,0.0,0,2047.93,GKE,Production API cluster
Analytics-Platform,gke-0af9529,GCP,2026-04,4319.7,0.0,0,8420.63,GKE,GPU node pool
Marketing-Platform,gke-090f342,GCP,2026-04,3495.8,0.0,0,6934.09,GKE,GPU node pool
Production-Main,cmon-0931564,GCP,2026-04,0.0,0.0,21617019,167.82,Cloud Monitoring,Metrics and alerting
Marketing-Platform,ddb-0a45101,AWS,2026-04,438.9,31.2,48681970,332.3,DynamoDB,Session store table
Data-Science,i-0465430,AWS,2026-04,543.5,0.0,0,467.28,EC2,m5.large monitoring server
Finance-Systems,s3-0241654,AWS,2026-04,0.0,5493.7,8405818,379.74,S3,Media content bucket
Data-Science,ses-0692725,AWS,2026-04,0.0,0.0,2081638,2.51,SES,Transactional email
Security-Ops,sqldb-015d279,AZURE,2026-04,810.7,55.9,0,158.17,SQL Database,Basic dev database
QA-Testing,lam-0888169,AWS,2026-04,0.0,0.0,3959046,27.48,Lambda,Image resizer
DevOps-Central,sb-1051676,AZURE,2026-04,652.1,0.0,9134709,480.64,Service Bus,Premium messaging
Finance-Systems,elb-1128805,AWS,2026-04,764.4,0.0,53191699,326.13,ELB,Network load balancer
Internal-Tools,ddb-02b0773,AWS,2026-04,825.4,57.8,87773065,599.75,DynamoDB,Session store table
IoT-Platform,cr-0b18689,GCP,2026-04,393.9,0.0,1598512,486.77,Cloud Run,ETL pipeline service
Customer-Portal,vm-0832652,AZURE,2026-04,779.4,0.0,0,237.94,Virtual Machines,B2s development VM
Security-Ops,cr-0175685,GCP,2026-04,289.9,0.0,1194745,248.72,Cloud Run,Image processor
ML-Training,rs-1144262,AWS,2026-04,0.0,0.0,4032297,192.22,Redshift,Spectrum queries
Finance-Systems,blob-0ec5692,AZURE,2026-04,0.0,2119.3,5030832,318.97,Blob Storage,Media content
IoT-Platform,gcs-0b0f310,GCP,2026-04,0.0,10214.6,3324986,294.08,Cloud Storage,Data lake bucket
Compliance-Audit,rds-0ac6147,AWS,2026-04,484.6,338.8,0,1207.68,RDS,db.r5.xlarge PostgreSQL primary
Production-Main,vm-0639386,AZURE,2026-04,959.2,0.0,0,1346.76,Virtual Machines,F4s v2 compute node
Finance-Systems,csql-077d497,GCP,2026-04,593.9,168.6,0,681.47,Cloud SQL,PostgreSQL replica
IoT-Platform,gke-0763978,GCP,2026-04,479.9,0.0,0,1378.07,GKE,Batch processing cluster
IoT-Platform,bq-04e5220,GCP,2026-04,0.0,2933.4,0,1124.44,BigQuery,BI reporting views
Production-Secondary,ps-096f870,GCP,2026-04,0.0,0.0,13165236,156.58,Pub/Sub,Data pipeline
Marketing-Platform,ec-01d6411,AWS,2026-04,685.4,0.0,0,476.27,ElastiCache,Redis production cluster
Compliance-Audit,rds-05e8100,AWS,2026-04,975.1,273.5,0,842.24,RDS,db.t3.large development DB
QA-Testing,lam-093f853,AWS,2026-04,0.0,0.0,30413123,214.75,Lambda,API gateway handler
Production-Secondary,vai-0599285,GCP,2026-04,227.7,0.0,0,1100.67,Vertex AI,AutoML jobs
