Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Analytics-Platform,gcs-0b65524,GCP,2026-06,0.0,10315.4,257884,237.26,Cloud Storage,Backup bucket
Security-Ops,cmon-0fde210,GCP,2026-06,0.0,0.0,24232056,193.86,Cloud Monitoring,Metrics and alerting
Production-Main,s3-057d934,AWS,2026-06,0.0,8931.8,558236,223.29,S3,Log archive bucket
Internal-Tools,aks-08d9511,AZURE,2026-06,1630.4,0.0,0,2445.52,AKS,Staging K8s cluster
Compliance-Audit,rs-10fb531,AWS,2026-06,0.0,0.0,4908651,245.43,Redshift,Spectrum queries
Security-Ops,bq-0e63979,GCP,2026-06,0.0,1602.0,0,640.82,BigQuery,BI reporting views
Internal-Tools,cf-0a39494,AWS,2026-06,0.0,0.0,144100042,720.49,CloudFront,CDN media distribution
Analytics-Platform,bq-0c50327,GCP,2026-06,0.0,11535.6,0,4614.23,BigQuery,Analytics data warehouse
Production-Secondary,csql-0951252,GCP,2026-06,553.3,384.1,0,1091.07,Cloud SQL,MySQL analytics
Production-Secondary,eh-0d77234,AZURE,2026-06,602.3,0.0,25096341,274.8,Event Hubs,Standard throughput units
Production-Secondary,blob-0cd7269,AZURE,2026-06,0.0,7793.7,2922633,414.03,Blob Storage,Data lake storage
Analytics-Platform,gke-00b6558,GCP,2026-06,575.2,0.0,0,1725.54,GKE,Batch processing cluster
Internal-Tools,cr-0d34819,GCP,2026-06,343.6,0.0,1431542,297.76,Cloud Run,Image processor
Compliance-Audit,ecs-06db379,AWS,2026-06,483.2,0.0,0,881.87,ECS,Fargate worker cluster
Internal-Tools,ebs-02a9257,AWS,2026-06,0.0,438.4,0,274.02,EBS,io2 volumes database
Partner-Integration,sqldb-0efb498,AZURE,2026-06,863.1,299.7,0,1444.26,SQL Database,Standard S3 production
Production-Secondary,csql-10cf442,GCP,2026-06,740.1,205.5,0,889.11,Cloud SQL,PostgreSQL replica
DevOps-Central,aks-0f5d284,AZURE,2026-06,1783.3,0.0,0,2674.96,AKS,Staging K8s cluster
Compliance-Audit,vpn-0a64605,AWS,2026-06,759.8,0.0,0,192.6,VPN Gateway,Client VPN endpoint
Staging-Env,gcf-07b9875,GCP,2026-06,0.0,0.0,5610754,84.17,Cloud Functions,Auth handlers
Edge-Network,csql-05ea238,GCP,2026-06,763.6,212.1,0,917.32,Cloud SQL,PostgreSQL replica
Data-Science,gcf-0d9b819,GCP,2026-06,0.0,0.0,9568468,143.53,Cloud Functions,Auth handlers
ML-Training,rs-0788768,AWS,2026-06,0.0,0.0,4378524,218.93,Redshift,Spectrum queries
Internal-Tools,cr-03f4389,GCP,2026-06,617.5,0.0,2572907,802.75,Cloud Run,ETL pipeline service
IoT-Platform,gke-035b126,GCP,2026-06,426.9,0.0,0,1280.6,GKE,Batch processing cluster
Internal-Tools,cosmos-02a3540,AZURE,2026-06,725.9,201.6,40326241,1638.25,Cosmos DB,User data store
Finance-Systems,elb-0e1e935,AWS,2026-06,808.7,0.0,33693937,245.3,ELB,Application load balancer
Internal-Tools,vm-029e595,AZURE,2026-06,716.2,0.0,0,435.71,Virtual Machines,D2s v3 utility server
Finance-Systems,cr-0b1c943,GCP,2026-06,605.5,0.0,2522747,787.09,Cloud Run,ETL pipeline service
Staging-Env,gcs-072b621,GCP,2026-06,0.0,11942.0,3980704,358.27,Cloud Storage,Data lake bucket
Production-Secondary,app-05df445,AZURE,2026-06,961.5,0.0,0,584.9,App Service,Web app P1v3
Production-Secondary,blob-005d230,AZURE,2026-06,0.0,2411.0,6429325,313.43,Blob Storage,Build artifacts
Finance-Systems,gcf-06da891,GCP,2026-06,0.0,0.0,9623152,144.34,Cloud Functions,Auth handlers
Customer-Portal,elb-0287653,AWS,2026-06,700.1,0.0,9724096,141.58,ELB,Classic load balancer
ML-Training,i-0bdb603,AWS,2026-06,789.0,0.0,0,2735.17,EC2,r5.2xlarge database server
QA-Testing,r53-085b883,AWS,2026-06,0.0,0.0,9579051,14.37,Route 53,Health checks
Customer-Portal,i-0ae1467,AWS,2026-06,667.8,0.0,0,2314.85,EC2,r5.2xlarge database server
Production-Secondary,i-007b774,AWS,2026-06,874.9,0.0,0,758.27,EC2,m5.large monitoring server
Production-Secondary,ec-0bb0589,AWS,2026-06,923.1,0.0,0,332.34,ElastiCache,Redis staging cluster
Production-Secondary,aks-0b9c491,AZURE,2026-06,318.3,0.0,0,477.63,AKS,Dev K8s cluster
Marketing-Platform,rs-0f0b689,AWS,2026-06,0.0,0.0,7419631,370.98,Redshift,Spectrum queries
Production-Main,lam-000a777,AWS,2026-06,0.0,0.0,5989508,41.93,Lambda,Notification dispatcher
Production-Secondary,mem-0c26642,GCP,2026-06,635.7,0.0,0,457.69,Memorystore,Redis production cache
QA-Testing,ses-0411794,AWS,2026-06,0.0,0.0,2342010,2.81,SES,Transactional email
Partner-Integration,sqldb-0e96563,AZURE,2026-06,1184.3,411.2,0,1981.69,SQL Database,Standard S3 production
IoT-Platform,gke-035e159,GCP,2026-06,2689.1,0.0,0,5378.3,GKE,ML training cluster
Compliance-Audit,sns-0987286,AWS,2026-06,0.0,0.0,15802199,7.9,SNS,Event fanout topic
Customer-Portal,ps-096d972,GCP,2026-06,0.0,0.0,40475994,505.95,Pub/Sub,Log forwarding
Edge-Network,bq-0300179,GCP,2026-06,0.0,7219.9,0,2887.94,BigQuery,Analytics data warehouse
Customer-Portal,vpn-09b8118,AWS,2026-06,1072.9,0.0,0,271.95,VPN Gateway,Client VPN endpoint
Partner-Integration,appi-07a4515,AZURE,2026-06,0.0,0.0,74840663,935.51,Application Insights,APM telemetry
Internal-Tools,nat-0ba5290,AWS,2026-06,519.5,0.0,0,118.52,NAT Gateway,Dev VPC NAT
Staging-Env,gcs-1188613,GCP,2026-06,0.0,13556.4,4518846,406.7,Cloud Storage,Data lake bucket
Shared-Services,vm-08aa601,AZURE,2026-06,347.6,0.0,0,3171.51,Virtual Machines,NC6s v3 GPU VM
Internal-Tools,ec-0a9a592,AWS,2026-06,532.7,0.0,0,383.55,ElastiCache,Redis production cluster
Analytics-Platform,bq-0d5b922,GCP,2026-06,0.0,15223.8,0,6089.53,BigQuery,ML training datasets
Partner-Integration,elb-0b31940,AWS,2026-06,436.0,0.0,18165872,132.25,ELB,Application load balancer
Security-Ops,ps-093e830,GCP,2026-06,0.0,0.0,33408352,417.6,Pub/Sub,Event streaming
Marketing-Platform,ddb-07e5376,AWS,2026-06,636.3,8.8,4418951,77.33,DynamoDB,Config store table
Customer-Portal,i-06d9393,AWS,2026-06,594.2,0.0,0,858.32,EC2,c5.xlarge compute worker
Security-Ops,r53-018f903,AWS,2026-06,0.0,0.0,68795882,103.19,Route 53,DNS hosting
Production-Main,gcf-0741711,GCP,2026-06,0.0,0.0,15834646,237.52,Cloud Functions,Pub/Sub processors
Finance-Systems,gcs-0d31493,GCP,2026-06,0.0,454.1,7265376,84.0,Cloud Storage,Temp processing bucket
Compliance-Audit,rs-0bf0566,AWS,2026-06,587.2,1630.9,0,2976.42,Redshift,Data warehouse cluster
DR-Recovery,appi-048f749,AZURE,2026-06,0.0,0.0,20537638,256.72,Application Insights,Custom metrics
Production-Main,vm-048d646,AZURE,2026-06,826.2,0.0,0,2010.38,Virtual Machines,D8s v3 application server
Shared-Services,sb-1037505,AZURE,2026-06,666.8,0.0,9261308,507.05,Service Bus,Premium messaging
Production-Main,s3-062a775,AWS,2026-06,0.0,10631.9,664489,265.79,S3,Log archive bucket
DevOps-Central,vm-0691282,AZURE,2026-06,714.9,0.0,0,217.46,Virtual Machines,B2s development VM
Production-Main,i-0724237,AWS,2026-06,419.8,0.0,0,1217.33,EC2,c5.2xlarge HPC node
Marketing-Platform,i-06c6949,AWS,2026-06,902.1,0.0,0,65.85,EC2,t3.micro bastion host
DevOps-Central,sb-0e4e903,AZURE,2026-06,737.1,0.0,10238265,560.55,Service Bus,Premium messaging
Production-Main,gcs-0601678,GCP,2026-06,0.0,16917.6,5639197,507.53,Cloud Storage,Data lake bucket
Internal-Tools,eh-06f5432,AZURE,2026-06,0.0,502.2,0,125.57,Event Hubs,Capture to storage
Finance-Systems,redis-1119805,AZURE,2026-06,766.1,0.0,0,388.33,Azure Cache for Redis,Standard C2 cache
IoT-Platform,bq-0ca5217,GCP,2026-06,0.0,1647.4,0,658.95,BigQuery,Data export queries
Finance-Systems,s3-0240452,AWS,2026-06,0.0,7317.0,73170,168.29,S3,Backup storage bucket
Data-Science,bq-0cfe536,GCP,2026-06,0.0,3203.9,0,1281.56,BigQuery,Log analytics
Edge-Network,ps-0df6327,GCP,2026-06,0.0,0.0,20173204,252.16,Pub/Sub,Event streaming
Marketing-Platform,vai-081a178,GCP,2026-06,584.7,0.0,0,2923.13,Vertex AI,Training pipelines
Internal-Tools,rds-02c4542,AWS,2026-06,413.4,114.8,0,488.04,RDS,db.t3.medium MySQL staging
Finance-Systems,blob-0d4a811,AZURE,2026-06,0.0,9896.6,98963,296.89,Blob Storage,Backup storage
Compliance-Audit,kin-0386537,AWS,2026-06,685.9,0.0,28577407,417.23,Kinesis,Data stream ingestion
Staging-Env,vai-08eb520,GCP,2026-06,581.1,0.0,0,2905.45,Vertex AI,Training pipelines
Edge-Network,s3-097d920,AWS,2026-06,0.0,877.2,1754548,76.75,S3,Artifact storage
Compliance-Audit,i-0a57109,AWS,2026-06,646.7,0.0,0,560.47,EC2,m5.large monitoring server
Security-Ops,ebs-0186597,AWS,2026-06,0.0,681.7,0,426.05,EBS,io2 volumes database
Data-Science,i-0f5f350,AWS,2026-06,675.7,0.0,0,1171.11,EC2,r5.xlarge cache server
Marketing-Platform,gke-0472798,GCP,2026-06,4423.4,0.0,0,8846.75,GKE,GPU node pool
Staging-Env,df-0e86737,GCP,2026-06,702.1,0.0,0,1708.46,Dataflow,Streaming pipeline
Data-Science,bq-0c86405,GCP,2026-06,0.0,1608.2,0,643.3,BigQuery,BI reporting views
Internal-Tools,gcs-02db399,GCP,2026-06,0.0,24654.8,61636,246.55,Cloud Storage,Archive bucket
Compliance-Audit,s3-1109492,AWS,2026-06,0.0,903.1,1806415,79.03,S3,Artifact storage
Production-Main,ecs-001f111,AWS,2026-06,312.6,0.0,0,570.52,ECS,Fargate batch cluster
IoT-Platform,bq-0ece462,GCP,2026-06,0.0,2646.6,0,1058.64,BigQuery,BI reporting views
DevOps-Central,appi-0fd7806,AZURE,2026-06,0.0,0.0,18213416,227.68,Application Insights,Custom metrics
Production-Secondary,sentinel-0e21747,AZURE,2026-06,0.0,0.0,76468980,1911.72,Microsoft Sentinel,SIEM detection
Finance-Systems,gcf-068b670,GCP,2026-06,0.0,0.0,15331367,229.97,Cloud Functions,Data triggers
Partner-Integration,sb-03aa861,AZURE,2026-06,0.0,0.0,15881397,39.7,Service Bus,Standard messaging
Internal-Tools,gcs-0a11938,GCP,2026-06,0.0,373.0,5968912,69.02,Cloud Storage,Temp processing bucket
Production-Secondary,elb-106c801,AWS,2026-06,633.1,0.0,26377336,192.02,ELB,Application load balancer
Finance-Systems,elb-10f0785,AWS,2026-06,669.8,0.0,27910296,203.19,ELB,Application load balancer
Marketing-Platform,ca-0c19747,GCP,2026-06,0.0,0.0,57936734,217.25,Cloud Armor,WAF policies
Analytics-Platform,cr-0a15445,GCP,2026-06,489.5,0.0,2039532,636.34,Cloud Run,ETL pipeline service
Staging-Env,gcs-085e743,GCP,2026-06,0.0,17814.5,44535,178.15,Cloud Storage,Archive bucket
Analytics-Platform,bq-0ad8962,GCP,2026-06,0.0,10300.8,0,4120.33,BigQuery,Analytics data warehouse
DR-Recovery,sb-02f7507,AZURE,2026-06,905.0,0.0,12569745,688.19,Service Bus,Premium messaging
Compliance-Audit,rds-0425609,AWS,2026-06,936.0,650.0,0,1852.51,RDS,db.r5.large PostgreSQL replica
ML-Training,ebs-0ad9186,AWS,2026-06,0.0,3823.9,0,172.08,EBS,st1 volumes archive
Analytics-Platform,ado-00c7802,AZURE,2026-06,0.0,110.4,0,27.6,Azure DevOps,Artifacts storage
Security-Ops,s3-0180786,AWS,2026-06,0.0,12692.3,126922,291.92,S3,Backup storage bucket
Shared-Services,r53-0b2b508,AWS,2026-06,0.0,0.0,8624032,12.94,Route 53,Health checks
Finance-Systems,azmon-0218730,AZURE,2026-06,0.0,238.8,31843642,338.34,Azure Monitor,Logs and metrics
Internal-Tools,eks-03f1737,AWS,2026-06,492.6,0.0,0,1477.84,EKS,Staging K8s cluster
Marketing-Platform,r53-0c76143,AWS,2026-06,0.0,0.0,67121571,100.68,Route 53,DNS hosting
Production-Secondary,csql-090a778,GCP,2026-06,684.2,475.0,0,1349.25,Cloud SQL,MySQL analytics
Edge-Network,s3-0c0b689,AWS,2026-06,0.0,66.5,33245744,216.09,S3,Static website hosting
Marketing-Platform,ec-08b3367,AWS,2026-06,662.4,0.0,0,476.9,ElastiCache,Redis production cluster
Staging-Env,gke-0109701,GCP,2026-06,2941.2,0.0,0,5882.39,GKE,ML training cluster
IoT-Platform,bq-069d685,GCP,2026-06,0.0,2772.8,0,1109.14,BigQuery,BI reporting views
Customer-Portal,ps-0280184,GCP,2026-06,0.0,0.0,47679664,596.0,Pub/Sub,Log forwarding
Internal-Tools,ec-02b5631,AWS,2026-06,761.4,0.0,0,274.1,ElastiCache,Redis staging cluster
Mobile-Backend,sqs-0caf152,AWS,2026-06,0.0,0.0,309494,0.16,SQS,Dead letter queue
Mobile-Backend,aks-0338186,AZURE,2026-06,995.2,0.0,0,4478.29,AKS,Production K8s cluster
Internal-Tools,ec-0a32433,AWS,2026-06,660.6,0.0,0,237.83,ElastiCache,Redis staging cluster
Data-Science,gke-0f9c745,GCP,2026-06,2597.0,0.0,0,5193.87,GKE,GPU node pool
Production-Secondary,sentinel-075c368,AZURE,2026-06,0.0,0.0,76853078,1921.33,Microsoft Sentinel,SIEM detection
Shared-Services,s3-0fd6134,AWS,2026-06,0.0,14439.7,2887947,505.39,S3,Data lake raw zone
Production-Secondary,sqs-1120122,AWS,2026-06,0.0,0.0,27837950,13.92,SQS,Event notification queue
Internal-Tools,vai-02e9702,GCP,2026-06,912.6,0.0,10139935,1977.29,Vertex AI,Model serving endpoints
Customer-Portal,vpn-051d688,AWS,2026-06,1042.2,0.0,0,264.18,VPN Gateway,Client VPN endpoint
Compliance-Audit,s3-04b9679,AWS,2026-06,0.0,2665.3,15991868,666.33,S3,Production asset storage
Marketing-Platform,ec-0e10130,AWS,2026-06,856.6,0.0,0,616.76,ElastiCache,Redis production cluster
Partner-Integration,gcs-1012851,GCP,2026-06,0.0,21382.5,53454,213.82,Cloud Storage,Archive bucket
Customer-Portal,azmon-0250396,AZURE,2026-06,0.0,239.4,31923796,339.19,Azure Monitor,Logs and metrics
Internal-Tools,ebs-0742903,AWS,2026-06,0.0,1309.1,0,163.64,EBS,gp3 volumes production
Edge-Network,gke-05bf119,GCP,2026-06,2605.5,0.0,0,5210.96,GKE,ML training cluster
Security-Ops,s3-058b286,AWS,2026-06,0.0,6591.9,10547077,481.21,S3,Media content bucket
IoT-Platform,cr-05db884,GCP,2026-06,732.8,0.0,15266036,1099.15,Cloud Run,API gateway service
Marketing-Platform,ddb-0f52812,AWS,2026-06,732.5,51.0,81391888,572.29,DynamoDB,Session store table
Customer-Portal,vpn-044d967,AWS,2026-06,952.7,0.0,0,241.49,VPN Gateway,Client VPN endpoint
ML-Training,i-036c430,AWS,2026-06,673.6,0.0,0,2335.24,EC2,r5.2xlarge database server
Internal-Tools,sqs-0758153,AWS,2026-06,0.0,0.0,52813548,26.4,SQS,Order processing queue
Customer-Portal,vpn-080b733,AWS,2026-06,835.3,0.0,0,211.72,VPN Gateway,Client VPN endpoint
Marketing-Platform,nat-01df371,AWS,2026-06,892.6,0.0,0,407.25,NAT Gateway,Production VPC NAT
Staging-Env,cdns-03f7306,GCP,2026-06,0.0,0.0,24195497,36.29,Cloud DNS,DNS zones
Mobile-Backend,acr-07fd235,AZURE,2026-06,0.0,229.5,458978,151.46,Container Registry,Docker image registry
Production-Main,blob-0590204,AZURE,2026-06,0.0,2545.2,6787271,330.88,Blob Storage,Build artifacts
Production-Main,kv-0024951,AZURE,2026-06,0.0,0.0,2630210,7.89,Key Vault,Secrets management
Edge-Network,i-0607444,AWS,2026-06,529.8,0.0,0,1836.43,EC2,m5.2xlarge batch processor
Shared-Services,s3-0d6d893,AWS,2026-06,0.0,16273.0,3254612,569.56,S3,Data lake raw zone
Production-Main,i-068a660,AWS,2026-06,375.3,0.0,0,1088.28,EC2,c5.2xlarge HPC node
Shared-Services,ec-019b105,AWS,2026-06,730.1,0.0,0,262.83,ElastiCache,Redis staging cluster
Internal-Tools,s3-02bf969,AWS,2026-06,0.0,39.0,19513992,126.84,S3,Static website hosting
IoT-Platform,cdns-0ca6353,GCP,2026-06,0.0,0.0,14592051,21.89,Cloud DNS,DNS zones
Customer-Portal,elb-0285346,AWS,2026-06,585.9,0.0,40685758,253.88,ELB,Network load balancer
Partner-Integration,redis-0b29754,AZURE,2026-06,515.7,0.0,0,627.48,Azure Cache for Redis,Premium P1 cache
Partner-Integration,ado-0439616,AZURE,2026-06,639.6,0.0,0,319.83,Azure DevOps,Pipelines hosted
ML-Training,lam-084f704,AWS,2026-06,0.0,0.0,9018753,63.13,Lambda,Notification dispatcher
Production-Main,vm-003d976,AZURE,2026-06,911.2,0.0,0,1663.02,Virtual Machines,E4s v3 SIEM collector
Analytics-Platform,aks-09e9857,AZURE,2026-06,545.2,0.0,0,817.81,AKS,Dev K8s cluster
Analytics-Platform,gcs-1154713,GCP,2026-06,0.0,10044.7,251115,231.03,Cloud Storage,Backup bucket
Production-Secondary,app-0466740,AZURE,2026-06,990.8,0.0,0,602.7,App Service,Web app P1v3
Edge-Network,s3-0a66300,AWS,2026-06,0.0,11574.3,115741,266.21,S3,Backup storage bucket
Production-Secondary,r53-0a8a968,AWS,2026-06,0.0,0.0,9820236,14.73,Route 53,Health checks
Production-Secondary,fs-0c72951,GCP,2026-06,881.8,24.5,61238155,643.0,Firestore,Session store
ML-Training,lam-0373133,AWS,2026-06,0.0,0.0,11005030,77.04,Lambda,Notification dispatcher
Data-Science,ses-04ff620,AWS,2026-06,0.0,0.0,339941,0.4,SES,Marketing email
Shared-Services,ado-0fb4902,AZURE,2026-06,0.0,97.0,0,24.23,Azure DevOps,Artifacts storage
Data-Science,rs-0410704,AWS,2026-06,635.9,1766.3,0,3223.5,Redshift,Data warehouse cluster
DevOps-Central,redis-04b6472,AZURE,2026-06,765.3,0.0,0,931.16,Azure Cache for Redis,Premium P1 cache
Finance-Systems,eks-08fb841,AWS,2026-06,1100.7,0.0,0,3301.91,EKS,Production K8s cluster
Production-Secondary,i-10c1954,AWS,2026-06,1012.4,0.0,0,878.07,EC2,t3.large application server
Compliance-Audit,s3-05e1422,AWS,2026-06,0.0,14059.4,2811861,492.07,S3,Data lake raw zone
Customer-Portal,i-0913746,AWS,2026-06,615.5,0.0,0,44.92,EC2,t3.micro bastion host
Customer-Portal,bq-0e0f473,GCP,2026-06,0.0,993.1,0,397.26,BigQuery,Data export queries
Production-Secondary,elb-0082886,AWS,2026-06,812.1,0.0,11278917,164.22,ELB,Classic load balancer
Staging-Env,gcs-046f674,GCP,2026-06,0.0,11525.6,3841890,345.77,Cloud Storage,Data lake bucket
Customer-Portal,ses-0dde104,AWS,2026-06,0.0,0.0,611720,0.74,SES,Marketing email
Production-Main,eh-0b35787,AZURE,2026-06,0.0,648.3,0,162.08,Event Hubs,Capture to storage
Security-Ops,vm-1185620,AZURE,2026-06,584.7,0.0,0,2134.15,Virtual Machines,E8s v3 memory-optimized
Staging-Env,bq-09f5742,GCP,2026-06,0.0,1916.3,0,766.52,BigQuery,BI reporting views
Production-Main,i-0c92467,AWS,2026-06,645.8,0.0,0,2238.63,EC2,m5.2xlarge batch processor
IoT-Platform,cr-086e266,GCP,2026-06,488.9,0.0,4074305,423.73,Cloud Run,Webhook handler
Data-Science,vai-0128802,GCP,2026-06,369.4,0.0,0,1846.92,Vertex AI,Training pipelines
DevOps-Central,r53-00d2330,AWS,2026-06,0.0,0.0,7803434,11.71,Route 53,Health checks
Shared-Services,r53-0558765,AWS,2026-06,0.0,0.0,71417898,107.12,Route 53,DNS hosting
QA-Testing,elb-03e8828,AWS,2026-06,566.1,0.0,7862133,114.47,ELB,Classic load balancer
ML-Training,ebs-0ba3526,AWS,2026-06,0.0,4635.9,0,208.62,EBS,st1 volumes archive
Compliance-Audit,s3-06e9419,AWS,2026-06,0.0,3072.4,18434519,768.11,S3,Production asset storage
Customer-Portal,ca-0278283,GCP,2026-06,0.0,0.0,126431738,474.12,Cloud Armor,WAF policies
Partner-Integration,eh-03b1952,AZURE,2026-06,601.2,0.0,25048032,274.28,Event Hubs,Standard throughput units
Analytics-Platform,kv-0e9a441,AZURE,2026-06,0.0,0.0,1414582,4.24,Key Vault,Secrets management
Customer-Portal,gcs-0b71914,GCP,2026-06,0.0,20328.4,50819,203.29,Cloud Storage,Archive bucket
DR-Recovery,sqldb-0cf9280,AZURE,2026-06,1031.1,716.0,0,4181.73,SQL Database,Premium P1 analytics
Production-Secondary,r53-0f0d232,AWS,2026-06,0.0,0.0,9895166,14.84,Route 53,Health checks
Internal-Tools,gke-0e78642,GCP,2026-06,667.0,0.0,0,2001.05,GKE,Batch processing cluster
Edge-Network,gke-0b84982,GCP,2026-06,2072.6,0.0,0,4145.28,GKE,ML training cluster
Production-Secondary,sqldb-1181399,AZURE,2026-06,399.2,138.7,0,668.09,SQL Database,Standard S3 production
Customer-Portal,bq-0270967,GCP,2026-06,0.0,1085.5,0,434.21,BigQuery,Data export queries
Production-Secondary,ec-0079721,AWS,2026-06,900.0,0.0,0,324.01,ElastiCache,Redis staging cluster
Edge-Network,sns-048c776,AWS,2026-06,0.0,0.0,11849921,5.93,SNS,Alert notifications
Production-Main,r53-0470454,AWS,2026-06,0.0,0.0,12316971,18.48,Route 53,Health checks
Marketing-Platform,ps-0ef1751,GCP,2026-06,0.0,0.0,18150273,226.88,Pub/Sub,Data pipeline
Customer-Portal,app-0d4f996,AZURE,2026-06,759.3,0.0,0,923.86,App Service,API app P2v3
Production-Main,vm-088a832,AZURE,2026-06,781.0,0.0,0,2850.6,Virtual Machines,E8s v3 memory-optimized
Edge-Network,vpn-0800570,AWS,2026-06,573.5,0.0,0,145.37,VPN Gateway,Client VPN endpoint
Staging-Env,fs-0546802,GCP,2026-06,1068.4,74.2,44516035,612.09,Firestore,User profiles DB
Compliance-Audit,kin-0bc3292,AWS,2026-06,657.2,0.0,27381504,399.77,Kinesis,Data stream ingestion
Internal-Tools,gke-0f18163,GCP,2026-06,767.4,0.0,0,2302.2,GKE,Production API cluster
Analytics-Platform,gke-0af9529,GCP,2026-06,4772.2,0.0,0,9544.44,GKE,GPU node pool
Marketing-Platform,gke-090f342,GCP,2026-06,3928.8,0.0,0,7857.65,GKE,GPU node pool
Production-Main,cmon-0931564,GCP,2026-06,0.0,0.0,24255649,194.04,Cloud Monitoring,Metrics and alerting
Marketing-Platform,ddb-0a45101,AWS,2026-06,479.7,33.4,53305495,374.8,DynamoDB,Session store table
Data-Science,i-0465430,AWS,2026-06,599.9,0.0,0,519.93,EC2,m5.large monitoring server
Finance-Systems,s3-0241654,AWS,2026-06,0.0,5951.3,9522155,434.45,S3,Media content bucket
Data-Science,ses-0692725,AWS,2026-06,0.0,0.0,2356248,2.83,SES,Transactional email
Security-Ops,sqldb-015d279,AZURE,2026-06,880.5,61.1,0,183.0,SQL Database,Basic dev database
QA-Testing,lam-0888169,AWS,2026-06,0.0,0.0,4377317,30.86,Lambda,Image resizer
DevOps-Central,sb-1051676,AZURE,2026-06,708.3,0.0,9838424,538.66,Service Bus,Premium messaging
Finance-Systems,elb-1128805,AWS,2026-06,843.0,0.0,58544934,365.32,ELB,Network load balancer
Internal-Tools,ddb-02b0773,AWS,2026-06,891.6,61.9,99061426,696.53,DynamoDB,Session store table
IoT-Platform,cr-0b18689,GCP,2026-06,431.8,0.0,1799034,561.3,Cloud Run,ETL pipeline service
Customer-Portal,vm-0832652,AZURE,2026-06,895.5,0.0,0,272.37,Virtual Machines,B2s development VM
Security-Ops,cr-0175685,GCP,2026-06,320.7,0.0,1336334,277.96,Cloud Run,Image processor
ML-Training,rs-1144262,AWS,2026-06,0.0,0.0,4440904,222.05,Redshift,Spectrum queries
Finance-Systems,blob-0ec5692,AZURE,2026-06,0.0,2279.2,5698026,370.37,Blob Storage,Media content
IoT-Platform,gcs-0b0f310,GCP,2026-06,0.0,11180.2,3726714,335.4,Cloud Storage,Data lake bucket
Compliance-Audit,rds-0ac6147,AWS,2026-06,528.7,367.2,0,1358.68,RDS,db.r5.xlarge PostgreSQL primary
Production-Main,vm-0639386,AZURE,2026-06,1098.5,0.0,0,1559.84,Virtual Machines,F4s v2 compute node
Finance-Systems,csql-077d497,GCP,2026-06,654.8,181.9,0,786.65,Cloud SQL,PostgreSQL replica
IoT-Platform,gke-0763978,GCP,2026-06,527.5,0.0,0,1582.38,GKE,Batch processing cluster
IoT-Platform,bq-04e5220,GCP,2026-06,0.0,3196.5,0,1278.61,BigQuery,BI reporting views
Production-Secondary,ps-096f870,GCP,2026-06,0.0,0.0,14383574,179.79,Pub/Sub,Data pipeline
Marketing-Platform,ec-01d6411,AWS,2026-06,765.1,0.0,0,550.89,ElastiCache,Redis production cluster
Compliance-Audit,rds-05e8100,AWS,2026-06,1070.7,297.5,0,966.62,RDS,db.t3.large development DB
QA-Testing,lam-093f853,AWS,2026-06,0.0,0.0,34848460,242.19,Lambda,API gateway handler
Production-Secondary,vai-0599285,GCP,2026-06,251.3,0.0,0,1256.74,Vertex AI,AutoML jobs
