Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Analytics-Platform,gcs-0b65524,GCP,2026-05,0.0,10086.7,244861,227.55,Cloud Storage,Backup bucket
Security-Ops,cmon-0fde210,GCP,2026-05,0.0,0.0,23480236,180.83,Cloud Monitoring,Metrics and alerting
Production-Main,s3-057d934,AWS,2026-05,0.0,8454.2,520623,209.63,S3,Log archive bucket
Internal-Tools,aks-08d9511,AZURE,2026-05,1536.1,0.0,0,2292.14,AKS,Staging K8s cluster
Compliance-Audit,rs-10fb531,AWS,2026-05,0.0,0.0,4652065,234.88,Redshift,Spectrum queries
Security-Ops,bq-0e63979,GCP,2026-05,0.0,1540.4,0,605.91,BigQuery,BI reporting views
Internal-Tools,cf-0a39494,AWS,2026-05,0.0,0.0,138501996,668.11,CloudFront,CDN media distribution
Analytics-Platform,bq-0c50327,GCP,2026-05,0.0,10941.8,0,4385.89,BigQuery,Analytics data warehouse
Production-Secondary,csql-0951252,GCP,2026-05,521.7,369.2,0,1025.68,Cloud SQL,MySQL analytics
Production-Secondary,eh-0d77234,AZURE,2026-05,567.4,0.0,23951472,253.95,Event Hubs,Standard throughput units
Production-Secondary,blob-0cd7269,AZURE,2026-05,0.0,7374.3,2736331,390.36,Blob Storage,Data lake storage
Analytics-Platform,gke-00b6558,GCP,2026-05,553.0,0.0,0,1640.39,GKE,Batch processing cluster
Internal-Tools,cr-0d34819,GCP,2026-05,327.9,0.0,1340331,284.09,Cloud Run,Image processor
Compliance-Audit,ecs-06db379,AWS,2026-05,468.3,0.0,0,845.07,ECS,Fargate worker cluster
Internal-Tools,ebs-02a9257,AWS,2026-05,0.0,425.9,0,259.26,EBS,io2 volumes database
Partner-Integration,sqldb-0efb498,AZURE,2026-05,812.0,292.9,0,1373.77,SQL Database,Standard S3 production
Production-Secondary,csql-10cf442,GCP,2026-05,713.6,195.7,0,834.77,Cloud SQL,PostgreSQL replica
DevOps-Central,aks-0f5d284,AZURE,2026-05,1682.3,0.0,0,2476.48,AKS,Staging K8s cluster
Compliance-Audit,vpn-0a64605,AWS,2026-05,729.3,0.0,0,179.92,VPN Gateway,Client VPN endpoint
Staging-Env,gcf-07b9875,GCP,2026-05,0.0,0.0,5313450,78.95,Cloud Functions,Auth handlers
Edge-Network,csql-05ea238,GCP,2026-05,722.9,205.8,0,858.37,Cloud SQL,PostgreSQL replica
Data-Science,gcf-0d9b819,GCP,2026-05,0.0,0.0,9269426,134.37,Cloud Functions,Auth handlers
ML-Training,rs-0788768,AWS,2026-05,0.0,0.0,4213080,204.51,Redshift,Spectrum queries
Internal-Tools,cr-03f4389,GCP,2026-05,593.2,0.0,2394808,769.84,Cloud Run,ETL pipeline service
IoT-Platform,gke-035b126,GCP,2026-05,400.6,0.0,0,1214.23,GKE,Batch processing cluster
Internal-Tools,cosmos-02a3540,AZURE,2026-05,683.6,192.5,38022557,1554.15,Cosmos DB,User data store
Finance-Systems,elb-0e1e935,AWS,2026-05,762.6,0.0,32090068,233.44,ELB,Application load balancer
Internal-Tools,vm-029e595,AZURE,2026-05,672.2,0.0,0,404.33,Virtual Machines,D2s v3 utility server
Finance-Systems,cr-0b1c943,GCP,2026-05,583.9,0.0,2356935,739.96,Cloud Run,ETL pipeline service
Staging-Env,gcs-072b621,GCP,2026-05,0.0,11381.0,3778433,333.09,Cloud Storage,Data lake bucket
Production-Secondary,app-05df445,AZURE,2026-05,912.3,0.0,0,554.98,App Service,Web app P1v3
Production-Secondary,blob-005d230,AZURE,2026-05,0.0,2270.8,6148856,300.53,Blob Storage,Build artifacts
Finance-Systems,gcf-06da891,GCP,2026-05,0.0,0.0,9299385,136.76,Cloud Functions,Auth handlers
Customer-Portal,elb-0287653,AWS,2026-05,658.9,0.0,9279395,133.01,ELB,Classic load balancer
ML-Training,i-0bdb603,AWS,2026-05,737.0,0.0,0,2557.39,EC2,r5.2xlarge database server
QA-Testing,r53-085b883,AWS,2026-05,0.0,0.0,9014287,13.59,Route 53,Health checks
Customer-Portal,i-0ae1467,AWS,2026-05,645.7,0.0,0,2163.87,EC2,r5.2xlarge database server
Production-Secondary,i-007b774,AWS,2026-05,818.4,0.0,0,700.98,EC2,m5.large monitoring server
Production-Secondary,ec-0bb0589,AWS,2026-05,870.5,0.0,0,315.72,ElastiCache,Redis staging cluster
Production-Secondary,aks-0b9c491,AZURE,2026-05,301.3,0.0,0,454.23,AKS,Dev K8s cluster
Marketing-Platform,rs-0f0b689,AWS,2026-05,0.0,0.0,6944899,343.55,Redshift,Spectrum queries
Production-Main,lam-000a777,AWS,2026-05,0.0,0.0,5618157,39.08,Lambda,Notification dispatcher
Production-Secondary,mem-0c26642,GCP,2026-05,597.4,0.0,0,422.69,Memorystore,Redis production cache
QA-Testing,ses-0411794,AWS,2026-05,0.0,0.0,2249527,2.65,SES,Transactional email
Partner-Integration,sqldb-0e96563,AZURE,2026-05,1126.6,391.3,0,1843.82,SQL Database,Standard S3 production
IoT-Platform,gke-035e159,GCP,2026-05,2583.9,0.0,0,4952.74,GKE,ML training cluster
Compliance-Audit,sns-0987286,AWS,2026-05,0.0,0.0,15192803,7.29,SNS,Event fanout topic
Customer-Portal,ps-096d972,GCP,2026-05,0.0,0.0,38150990,479.87,Pub/Sub,Log forwarding
Edge-Network,bq-0300179,GCP,2026-05,0.0,7048.1,0,2755.49,BigQuery,Analytics data warehouse
Customer-Portal,vpn-09b8118,AWS,2026-05,1035.8,0.0,0,255.04,VPN Gateway,Client VPN endpoint
Partner-Integration,appi-07a4515,AZURE,2026-05,0.0,0.0,71003810,867.56,Application Insights,APM telemetry
Internal-Tools,nat-0ba5290,AWS,2026-05,490.1,0.0,0,111.22,NAT Gateway,Dev VPC NAT
Staging-Env,gcs-1188613,GCP,2026-05,0.0,13124.8,4248683,385.19,Cloud Storage,Data lake bucket
Shared-Services,vm-08aa601,AZURE,2026-05,323.6,0.0,0,3012.64,Virtual Machines,NC6s v3 GPU VM
Internal-Tools,ec-0a9a592,AWS,2026-05,504.2,0.0,0,354.69,ElastiCache,Redis production cluster
Analytics-Platform,bq-0d5b922,GCP,2026-05,0.0,14606.5,0,5698.9,BigQuery,ML training datasets
Partner-Integration,elb-0b31940,AWS,2026-05,414.7,0.0,17557665,121.92,ELB,Application load balancer
Security-Ops,ps-093e830,GCP,2026-05,0.0,0.0,31091417,392.75,Pub/Sub,Event streaming
Marketing-Platform,ddb-07e5376,AWS,2026-05,592.6,8.4,4250726,72.5,DynamoDB,Config store table
Customer-Portal,i-06d9393,AWS,2026-05,564.3,0.0,0,816.78,EC2,c5.xlarge compute worker
Security-Ops,r53-018f903,AWS,2026-05,0.0,0.0,65725862,97.31,Route 53,DNS hosting
Production-Main,gcf-0741711,GCP,2026-05,0.0,0.0,15084278,225.5,Cloud Functions,Pub/Sub processors
Finance-Systems,gcs-0d31493,GCP,2026-05,0.0,441.0,6911337,80.55,Cloud Storage,Temp processing bucket
Compliance-Audit,rs-0bf0566,AWS,2026-05,566.0,1538.8,0,2833.38,Redshift,Data warehouse cluster
DR-Recovery,appi-048f749,AZURE,2026-05,0.0,0.0,19601147,245.66,Application Insights,Custom metrics
Production-Main,vm-048d646,AZURE,2026-05,793.2,0.0,0,1929.4,Virtual Machines,D8s v3 application server
Shared-Services,sb-1037505,AZURE,2026-05,631.6,0.0,8715581,482.04,Service Bus,Premium messaging
Production-Main,s3-062a775,AWS,2026-05,0.0,10368.5,637615,249.32,S3,Log archive bucket
DevOps-Central,vm-0691282,AZURE,2026-05,666.9,0.0,0,205.72,Virtual Machines,B2s development VM
Production-Main,i-0724237,AWS,2026-05,396.1,0.0,0,1151.49,EC2,c5.2xlarge HPC node
Marketing-Platform,i-06c6949,AWS,2026-05,863.9,0.0,0,61.97,EC2,t3.micro bastion host
DevOps-Central,sb-0e4e903,AZURE,2026-05,698.3,0.0,9530384,534.1,Service Bus,Premium messaging
Production-Main,gcs-0601678,GCP,2026-05,0.0,15906.8,5431273,478.6,Cloud Storage,Data lake bucket
Internal-Tools,eh-06f5432,AZURE,2026-05,0.0,476.6,0,115.62,Event Hubs,Capture to storage
Finance-Systems,redis-1119805,AZURE,2026-05,720.4,0.0,0,363.9,Azure Cache for Redis,Standard C2 cache
IoT-Platform,bq-0ca5217,GCP,2026-05,0.0,1593.0,0,612.11,BigQuery,Data export queries
Finance-Systems,s3-0240452,AWS,2026-05,0.0,7012.0,69995,157.03,S3,Backup storage bucket
Data-Science,bq-0cfe536,GCP,2026-05,0.0,3085.3,0,1218.5,BigQuery,Log analytics
Edge-Network,ps-0df6327,GCP,2026-05,0.0,0.0,19471428,235.56,Pub/Sub,Event streaming
Marketing-Platform,vai-081a178,GCP,2026-05,547.3,0.0,0,2790.68,Vertex AI,Training pipelines
Internal-Tools,rds-02c4542,AWS,2026-05,387.9,108.7,0,464.09,RDS,db.t3.medium MySQL staging
Finance-Systems,blob-0d4a811,AZURE,2026-05,0.0,9541.1,95379,273.45,Blob Storage,Backup storage
Compliance-Audit,kin-0386537,AWS,2026-05,652.7,0.0,27668257,396.86,Kinesis,Data stream ingestion
Staging-Env,vai-08eb520,GCP,2026-05,547.8,0.0,0,2711.07,Vertex AI,Training pipelines
Edge-Network,s3-097d920,AWS,2026-05,0.0,831.9,1652989,71.32,S3,Artifact storage
Compliance-Audit,i-0a57109,AWS,2026-05,608.4,0.0,0,525.14,EC2,m5.large monitoring server
Security-Ops,ebs-0186597,AWS,2026-05,0.0,646.7,0,407.92,EBS,io2 volumes database
Data-Science,i-0f5f350,AWS,2026-05,632.1,0.0,0,1094.07,EC2,r5.xlarge cache server
Marketing-Platform,gke-0472798,GCP,2026-05,4191.6,0.0,0,8457.1,GKE,GPU node pool
Staging-Env,df-0e86737,GCP,2026-05,663.5,0.0,0,1628.79,Dataflow,Streaming pipeline
Data-Science,bq-0c86405,GCP,2026-05,0.0,1559.6,0,603.26,BigQuery,BI reporting views
Internal-Tools,gcs-02db399,GCP,2026-05,0.0,23550.7,58423,234.12,Cloud Storage,Archive bucket
Compliance-Audit,s3-1109492,AWS,2026-05,0.0,856.3,1707459,73.97,S3,Artifact storage
Production-Main,ecs-001f111,AWS,2026-05,291.9,0.0,0,543.47,ECS,Fargate batch cluster
IoT-Platform,bq-0ece462,GCP,2026-05,0.0,2584.5,0,981.36,BigQuery,BI reporting views
DevOps-Central,appi-0fd7806,AZURE,2026-05,0.0,0.0,17027142,216.06,Application Insights,Custom metrics
Production-Secondary,sentinel-0e21747,AZURE,2026-05,0.0,0.0,71484298,1816.64,Microsoft Sentinel,SIEM detection
Finance-Systems,gcf-068b670,GCP,2026-05,0.0,0.0,14629097,216.07,Cloud Functions,Data triggers
Partner-Integration,sb-03aa861,AZURE,2026-05,0.0,0.0,14970998,37.71,Service Bus,Standard messaging
Internal-Tools,gcs-0a11938,GCP,2026-05,0.0,365.3,5742043,64.03,Cloud Storage,Temp processing bucket
Production-Secondary,elb-106c801,AWS,2026-05,595.2,0.0,24649084,179.42,ELB,Application load balancer
Finance-Systems,elb-10f0785,AWS,2026-05,623.1,0.0,26853513,190.65,ELB,Application load balancer
Marketing-Platform,ca-0c19747,GCP,2026-05,0.0,0.0,55868376,203.35,Cloud Armor,WAF policies
Analytics-Platform,cr-0a15445,GCP,2026-05,473.8,0.0,1965010,594.46,Cloud Run,ETL pipeline service
Staging-Env,gcs-085e743,GCP,2026-05,0.0,17349.8,41953,166.99,Cloud Storage,Archive bucket
Analytics-Platform,bq-0ad8962,GCP,2026-05,0.0,9717.5,0,3955.47,BigQuery,Analytics data warehouse
DR-Recovery,sb-02f7507,AZURE,2026-05,855.8,0.0,11926858,650.85,Service Bus,Premium messaging
Compliance-Audit,rds-0425609,AWS,2026-05,880.8,627.8,0,1774.8,RDS,db.r5.large PostgreSQL replica
ML-Training,ebs-0ad9186,AWS,2026-05,0.0,3616.0,0,160.54,EBS,st1 volumes archive
Analytics-Platform,ado-00c7802,AZURE,2026-05,0.0,106.3,0,25.67,Azure DevOps,Artifacts storage
Security-Ops,s3-0180786,AWS,2026-05,0.0,12009.8,121566,270.06,S3,Backup storage bucket
Shared-Services,r53-0b2b508,AWS,2026-05,0.0,0.0,8041454,12.3,Route 53,Health checks
Finance-Systems,azmon-0218730,AZURE,2026-05,0.0,232.7,30456472,322.13,Azure Monitor,Logs and metrics
Internal-Tools,eks-03f1737,AWS,2026-05,466.3,0.0,0,1381.59,EKS,Staging K8s cluster
Marketing-Platform,r53-0c76143,AWS,2026-05,0.0,0.0,62885985,93.26,Route 53,DNS hosting
Production-Secondary,csql-090a778,GCP,2026-05,662.7,460.6,0,1291.84,Cloud SQL,MySQL analytics
Edge-Network,s3-0c0b689,AWS,2026-05,0.0,63.0,32087565,205.81,S3,Static website hosting
Marketing-Platform,ec-08b3367,AWS,2026-05,620.3,0.0,0,440.83,ElastiCache,Redis production cluster
Staging-Env,gke-0109701,GCP,2026-05,2771.3,0.0,0,5528.87,GKE,ML training cluster
IoT-Platform,bq-069d685,GCP,2026-05,0.0,2707.2,0,1048.15,BigQuery,BI reporting views
Customer-Portal,ps-0280184,GCP,2026-05,0.0,0.0,44954433,554.64,Pub/Sub,Log forwarding
Internal-Tools,ec-02b5631,AWS,2026-05,718.2,0.0,0,260.76,ElastiCache,Redis staging cluster
Mobile-Backend,sqs-0caf152,AWS,2026-05,0.0,0.0,288253,0.15,SQS,Dead letter queue
Mobile-Backend,aks-0338186,AZURE,2026-05,961.9,0.0,0,4276.23,AKS,Production K8s cluster
Internal-Tools,ec-0a32433,AWS,2026-05,624.3,0.0,0,219.25,ElastiCache,Redis staging cluster
Data-Science,gke-0f9c745,GCP,2026-05,2469.8,0.0,0,4902.7,GKE,GPU node pool
Production-Secondary,sentinel-075c368,AZURE,2026-05,0.0,0.0,71519285,1779.78,Microsoft Sentinel,SIEM detection
Shared-Services,s3-0fd6134,AWS,2026-05,0.0,13626.5,2799944,483.1,S3,Data lake raw zone
Production-Secondary,sqs-1120122,AWS,2026-05,0.0,0.0,26418982,12.87,SQS,Event notification queue
Internal-Tools,vai-02e9702,GCP,2026-05,880.0,0.0,9647834,1896.88,Vertex AI,Model serving endpoints
Customer-Portal,vpn-051d688,AWS,2026-05,994.4,0.0,0,244.47,VPN Gateway,Client VPN endpoint
Compliance-Audit,s3-04b9679,AWS,2026-05,0.0,2538.6,15172756,630.0,S3,Production asset storage
Marketing-Platform,ec-0e10130,AWS,2026-05,801.0,0.0,0,589.69,ElastiCache,Redis production cluster
Partner-Integration,gcs-1012851,GCP,2026-05,0.0,20412.2,51024,202.33,Cloud Storage,Archive bucket
Customer-Portal,azmon-0250396,AZURE,2026-05,0.0,229.6,30645208,321.77,Azure Monitor,Logs and metrics
Internal-Tools,ebs-0742903,AWS,2026-05,0.0,1240.8,0,156.13,EBS,gp3 volumes production
Edge-Network,gke-05bf119,GCP,2026-05,2436.6,0.0,0,4839.8,GKE,ML training cluster
Security-Ops,s3-058b286,AWS,2026-05,0.0,6255.9,9843455,460.85,S3,Media content bucket
IoT-Platform,cr-05db884,GCP,2026-05,693.3,0.0,14739002,1015.39,Cloud Run,API gateway service
Marketing-Platform,ddb-0f52812,AWS,2026-05,687.9,48.3,77841148,528.92,DynamoDB,Session store table
Customer-Portal,vpn-044d967,AWS,2026-05,923.1,0.0,0,225.35,VPN Gateway,Client VPN endpoint
ML-Training,i-036c430,AWS,2026-05,640.5,0.0,0,2210.85,EC2,r5.2xlarge database server
Internal-Tools,sqs-0758153,AWS,2026-05,0.0,0.0,50983205,24.9,SQS,Order processing queue
Customer-Portal,vpn-080b733,AWS,2026-05,781.2,0.0,0,201.22,VPN Gateway,Client VPN endpoint
Marketing-Platform,nat-01df371,AWS,2026-05,853.7,0.0,0,381.54,NAT Gateway,Production VPC NAT
Staging-Env,cdns-03f7306,GCP,2026-05,0.0,0.0,23406360,34.23,Cloud DNS,DNS zones
Mobile-Backend,acr-07fd235,AZURE,2026-05,0.0,224.0,433918,139.55,Container Registry,Docker image registry
Production-Main,blob-0590204,AZURE,2026-05,0.0,2412.6,6361620,305.05,Blob Storage,Build artifacts
Production-Main,kv-0024951,AZURE,2026-05,0.0,0.0,2449684,7.3,Key Vault,Secrets management
Edge-Network,i-0607444,AWS,2026-05,496.1,0.0,0,1747.9,EC2,m5.2xlarge batch processor
Shared-Services,s3-0d6d893,AWS,2026-05,0.0,15669.0,3089778,531.34,S3,Data lake raw zone
Production-Main,i-068a660,AWS,2026-05,358.5,0.0,0,1016.19,EC2,c5.2xlarge HPC node
Shared-Services,ec-019b105,AWS,2026-05,695.8,0.0,0,250.39,ElastiCache,Redis staging cluster
Internal-Tools,s3-02bf969,AWS,2026-05,0.0,37.0,18632984,118.99,S3,Static website hosting
IoT-Platform,cdns-0ca6353,GCP,2026-05,0.0,0.0,13639376,20.62,Cloud DNS,DNS zones
Customer-Portal,elb-0285346,AWS,2026-05,562.9,0.0,39341314,236.41,ELB,Network load balancer
Partner-Integration,redis-0b29754,AZURE,2026-05,498.0,0.0,0,585.75,Azure Cache for Redis,Premium P1 cache
Partner-Integration,ado-0439616,AZURE,2026-05,615.5,0.0,0,297.51,Azure DevOps,Pipelines hosted
ML-Training,lam-084f704,AWS,2026-05,0.0,0.0,8585456,59.31,Lambda,Notification dispatcher
Production-Main,vm-003d976,AZURE,2026-05,871.8,0.0,0,1574.1,Virtual Machines,E4s v3 SIEM collector
Analytics-Platform,aks-09e9857,AZURE,2026-05,518.4,0.0,0,763.59,AKS,Dev K8s cluster
Analytics-Platform,gcs-1154713,GCP,2026-05,0.0,9588.8,239988,213.13,Cloud Storage,Backup bucket
Production-Secondary,app-0466740,AZURE,2026-05,926.4,0.0,0,577.74,App Service,Web app P1v3
Edge-Network,s3-0a66300,AWS,2026-05,0.0,11091.6,108153,247.33,S3,Backup storage bucket
Production-Secondary,r53-0a8a968,AWS,2026-05,0.0,0.0,9248978,13.88,Route 53,Health checks
Production-Secondary,fs-0c72951,GCP,2026-05,830.9,23.5,59362581,614.02,Firestore,Session store
ML-Training,lam-0373133,AWS,2026-05,0.0,0.0,10616318,71.13,Lambda,Notification dispatcher
Data-Science,ses-04ff620,AWS,2026-05,0.0,0.0,321550,0.38,SES,Marketing email
Shared-Services,ado-0fb4902,AZURE,2026-05,0.0,95.1,0,23.2,Azure DevOps,Artifacts storage
Data-Science,rs-0410704,AWS,2026-05,612.8,1676.0,0,2990.75,Redshift,Data warehouse cluster
DevOps-Central,redis-04b6472,AZURE,2026-05,734.2,0.0,0,857.29,Azure Cache for Redis,Premium P1 cache
Finance-Systems,eks-08fb841,AWS,2026-05,1050.1,0.0,0,3084.5,EKS,Production K8s cluster
Production-Secondary,i-10c1954,AWS,2026-05,976.4,0.0,0,813.16,EC2,t3.large application server
Compliance-Audit,s3-05e1422,AWS,2026-05,0.0,13665.9,2655820,463.04,S3,Data lake raw zone
Customer-Portal,i-0913746,AWS,2026-05,595.7,0.0,0,41.74,EC2,t3.micro bastion host
Customer-Portal,bq-0e0f473,GCP,2026-05,0.0,948.4,0,373.91,BigQuery,Data export queries
Production-Secondary,elb-0082886,AWS,2026-05,760.6,0.0,10775567,151.74,ELB,Classic load balancer
Staging-Env,gcs-046f674,GCP,2026-05,0.0,11222.8,3688384,326.66,Cloud Storage,Data lake bucket
Customer-Portal,ses-0dde104,AWS,2026-05,0.0,0.0,591953,0.69,SES,Marketing email
Production-Main,eh-0b35787,AZURE,2026-05,0.0,631.7,0,153.07,Event Hubs,Capture to storage
Security-Ops,vm-1185620,AZURE,2026-05,566.2,0.0,0,1987.19,Virtual Machines,E8s v3 memory-optimized
Staging-Env,bq-09f5742,GCP,2026-05,0.0,1824.0,0,734.29,BigQuery,BI reporting views
Production-Main,i-0c92467,AWS,2026-05,625.7,0.0,0,2140.22,EC2,m5.2xlarge batch processor
IoT-Platform,cr-086e266,GCP,2026-05,463.8,0.0,3811287,404.98,Cloud Run,Webhook handler
Data-Science,vai-0128802,GCP,2026-05,343.5,0.0,0,1768.47,Vertex AI,Training pipelines
DevOps-Central,r53-00d2330,AWS,2026-05,0.0,0.0,7430666,10.89,Route 53,Health checks
Shared-Services,r53-0558765,AWS,2026-05,0.0,0.0,69055542,99.89,Route 53,DNS hosting
QA-Testing,elb-03e8828,AWS,2026-05,548.2,0.0,7330408,108.12,ELB,Classic load balancer
ML-Training,ebs-0ba3526,AWS,2026-05,0.0,4384.4,0,195.35,EBS,st1 volumes archive
Compliance-Audit,s3-06e9419,AWS,2026-05,0.0,2982.0,17739160,731.93,S3,Production asset storage
Customer-Portal,ca-0278283,GCP,2026-05,0.0,0.0,118807717,454.22,Cloud Armor,WAF policies
Partner-Integration,eh-03b1952,AZURE,2026-05,574.7,0.0,23686420,260.96,Event Hubs,Standard throughput units
Analytics-Platform,kv-0e9a441,AZURE,2026-05,0.0,0.0,1362770,3.93,Key Vault,Secrets management
Customer-Portal,gcs-0b71914,GCP,2026-05,0.0,19892.0,47823,187.6,Cloud Storage,Archive bucket
DR-Recovery,sqldb-0cf9280,AZURE,2026-05,964.0,694.2,0,3996.5,SQL Database,Premium P1 analytics
Production-Secondary,r53-0f0d232,AWS,2026-05,0.0,0.0,9262606,14.21,Route 53,Health checks
Internal-Tools,gke-0e78642,GCP,2026-05,638.2,0.0,0,1876.46,GKE,Batch processing cluster
Edge-Network,gke-0b84982,GCP,2026-05,1928.4,0.0,0,3939.77,GKE,ML training cluster
Production-Secondary,sqldb-1181399,AZURE,2026-05,376.2,130.9,0,617.78,SQL Database,Standard S3 production
Customer-Portal,bq-0270967,GCP,2026-05,0.0,1040.8,0,410.39,BigQuery,Data export queries
Production-Secondary,ec-0079721,AWS,2026-05,847.8,0.0,0,306.65,ElastiCache,Redis staging cluster
Edge-Network,sns-048c776,AWS,2026-05,0.0,0.0,11372564,5.49,SNS,Alert notifications
Production-Main,r53-0470454,AWS,2026-05,0.0,0.0,11489468,17.34,Route 53,Health checks
Marketing-Platform,ps-0ef1751,GCP,2026-05,0.0,0.0,17540791,217.61,Pub/Sub,Data pipeline
Customer-Portal,app-0d4f996,AZURE,2026-05,714.4,0.0,0,862.57,App Service,API app P2v3
Production-Main,vm-088a832,AZURE,2026-05,738.2,0.0,0,2735.2,Virtual Machines,E8s v3 memory-optimized
Edge-Network,vpn-0800570,AWS,2026-05,535.9,0.0,0,138.92,VPN Gateway,Client VPN endpoint
Staging-Env,fs-0546802,GCP,2026-05,1018.6,72.3,42631113,574.55,Firestore,User profiles DB
Compliance-Audit,kin-0bc3292,AWS,2026-05,631.1,0.0,25710830,380.49,Kinesis,Data stream ingestion
Internal-Tools,gke-0f18163,GCP,2026-05,744.3,0.0,0,2127.51,GKE,Production API cluster
Analytics-Platform,gke-0af9529,GCP,2026-05,4552.5,0.0,0,9011.22,GKE,GPU node pool
Marketing-Platform,gke-090f342,GCP,2026-05,3790.4,0.0,0,7342.99,GKE,GPU node pool
Production-Main,cmon-0931564,GCP,2026-05,0.0,0.0,23369550,183.68,Cloud Monitoring,Metrics and alerting
Marketing-Platform,ddb-0a45101,AWS,2026-05,454.2,32.2,51418837,359.26,DynamoDB,Session store table
Data-Science,i-0465430,AWS,2026-05,575.3,0.0,0,484.16,EC2,m5.large monitoring server
Finance-Systems,s3-0241654,AWS,2026-05,0.0,5654.1,9049027,404.49,S3,Media content bucket
Data-Science,ses-0692725,AWS,2026-05,0.0,0.0,2270131,2.65,SES,Transactional email
Security-Ops,sqldb-015d279,AZURE,2026-05,821.8,57.7,0,175.56,SQL Database,Basic dev database
QA-Testing,lam-0888169,AWS,2026-05,0.0,0.0,4113407,29.39,Lambda,Image resizer
DevOps-Central,sb-1051676,AZURE,2026-05,675.5,0.0,9411683,506.23,Service Bus,Premium messaging
Finance-Systems,elb-1128805,AWS,2026-05,810.3,0.0,56106020,337.61,ELB,Network load balancer
Internal-Tools,ddb-02b0773,AWS,2026-05,859.1,59.1,94183509,656.43,DynamoDB,Session store table
IoT-Platform,cr-0b18689,GCP,2026-05,408.2,0.0,1716398,537.17,Cloud Run,ETL pipeline service
Customer-Portal,vm-0832652,AZURE,2026-05,861.2,0.0,0,257.01,Virtual Machines,B2s development VM
Security-Ops,cr-0175685,GCP,2026-05,305.6,0.0,1249069,266.33,Cloud Run,Image processor
ML-Training,rs-1144262,AWS,2026-05,0.0,0.0,4194114,211.07,Redshift,Spectrum queries
Finance-Systems,blob-0ec5692,AZURE,2026-05,0.0,2224.8,5395307,350.7,Blob Storage,Media content
IoT-Platform,gcs-0b0f310,GCP,2026-05,0.0,10842.2,3517616,313.85,Cloud Storage,Data lake bucket
Compliance-Audit,rds-0ac6147,AWS,2026-05,509.7,353.6,0,1292.82,RDS,db.r5.xlarge PostgreSQL primary
Production-Main,vm-0639386,AZURE,2026-05,1062.9,0.0,0,1467.67,Virtual Machines,F4s v2 compute node
Finance-Systems,csql-077d497,GCP,2026-05,625.4,176.6,0,749.3,Cloud SQL,PostgreSQL replica
IoT-Platform,gke-0763978,GCP,2026-05,491.1,0.0,0,1498.14,GKE,Batch processing cluster
IoT-Platform,bq-04e5220,GCP,2026-05,0.0,3007.8,0,1205.32,BigQuery,BI reporting views
Production-Secondary,ps-096f870,GCP,2026-05,0.0,0.0,13433570,172.21,Pub/Sub,Data pipeline
Marketing-Platform,ec-01d6411,AWS,2026-05,736.1,0.0,0,527.11,ElastiCache,Redis production cluster
Compliance-Audit,rds-05e8100,AWS,2026-05,1032.1,282.7,0,917.48,RDS,db.t3.large development DB
QA-Testing,lam-093f853,AWS,2026-05,0.0,0.0,32888651,230.74,Lambda,API gateway handler
Production-Secondary,vai-0599285,GCP,2026-05,236.2,0.0,0,1205.14,Vertex AI,AutoML jobs
