Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Analytics-Platform,gcs-0b65524,GCP,2026-07,0.0,10990.9,279745,254.37,Cloud Storage,Backup bucket
Security-Ops,cmon-0fde210,GCP,2026-07,0.0,0.0,25297689,209.13,Cloud Monitoring,Metrics and alerting
Production-Main,s3-057d934,AWS,2026-07,0.0,9779.2,599163,241.21,S3,Log archive bucket
Internal-Tools,aks-08d9511,AZURE,2026-07,1775.1,0.0,0,2668.92,AKS,Staging K8s cluster
Compliance-Audit,rs-10fb531,AWS,2026-07,0.0,0.0,5180830,260.84,Redshift,Spectrum queries
Security-Ops,bq-0e63979,GCP,2026-07,0.0,1685.8,0,677.77,BigQuery,BI reporting views
Internal-Tools,cf-0a39494,AWS,2026-07,0.0,0.0,150046259,776.77,CloudFront,CDN media distribution
Analytics-Platform,bq-0c50327,GCP,2026-07,0.0,12335.0,0,4879.42,BigQuery,Analytics data warehouse
Production-Secondary,csql-0951252,GCP,2026-07,575.9,417.4,0,1151.26,Cloud SQL,MySQL analytics
Production-Secondary,eh-0d77234,AZURE,2026-07,631.1,0.0,27084946,292.69,Event Hubs,Standard throughput units
Production-Secondary,blob-0cd7269,AZURE,2026-07,0.0,8394.1,3086193,451.48,Blob Storage,Data lake storage
Analytics-Platform,gke-00b6558,GCP,2026-07,609.8,0.0,0,1867.43,GKE,Batch processing cluster
Internal-Tools,cr-0d34819,GCP,2026-07,370.1,0.0,1558672,311.42,Cloud Run,Image processor
Compliance-Audit,ecs-06db379,AWS,2026-07,523.5,0.0,0,939.59,ECS,Fargate worker cluster
Internal-Tools,ebs-02a9257,AWS,2026-07,0.0,465.7,0,293.09,EBS,io2 volumes database
Partner-Integration,sqldb-0efb498,AZURE,2026-07,940.9,314.3,0,1535.59,SQL Database,Standard S3 production
Production-Secondary,csql-10cf442,GCP,2026-07,793.2,220.4,0,963.66,Cloud SQL,PostgreSQL replica
DevOps-Central,aks-0f5d284,AZURE,2026-07,1864.4,0.0,0,2810.13,AKS,Staging K8s cluster
Compliance-Audit,vpn-0a64605,AWS,2026-07,818.2,0.0,0,207.05,VPN Gateway,Client VPN endpoint
Staging-Env,gcf-07b9875,GCP,2026-07,0.0,0.0,5887331,88.38,Cloud Functions,Auth handlers
Edge-Network,csql-05ea238,GCP,2026-07,825.0,232.3,0,968.72,Cloud SQL,PostgreSQL replica
Data-Science,gcf-0d9b819,GCP,2026-07,0.0,0.0,10239349,153.83,Cloud Functions,Auth handlers
ML-Training,rs-0788768,AWS,2026-07,0.0,0.0,4620975,240.03,Redshift,Spectrum queries
Internal-Tools,cr-03f4389,GCP,2026-07,657.5,0.0,2824806,879.28,Cloud Run,ETL pipeline service
IoT-Platform,gke-035b126,GCP,2026-07,445.7,0.0,0,1331.87,GKE,Batch processing cluster
Internal-Tools,cosmos-02a3540,AZURE,2026-07,780.0,212.3,44294081,1732.41,Cosmos DB,User data store
Finance-Systems,elb-0e1e935,AWS,2026-07,858.8,0.0,36028289,257.88,ELB,Application load balancer
Internal-Tools,vm-029e595,AZURE,2026-07,774.6,0.0,0,462.98,Virtual Machines,D2s v3 utility server
Finance-Systems,cr-0b1c943,GCP,2026-07,643.6,0.0,2724240,852.64,Cloud Run,ETL pipeline service
Staging-Env,gcs-072b621,GCP,2026-07,0.0,12909.3,4214872,381.49,Cloud Storage,Data lake bucket
Production-Secondary,app-05df445,AZURE,2026-07,1043.7,0.0,0,622.04,App Service,Web app P1v3
Production-Secondary,blob-005d230,AZURE,2026-07,0.0,2566.9,6740078,338.23,Blob Storage,Build artifacts
Finance-Systems,gcf-06da891,GCP,2026-07,0.0,0.0,10256810,151.50,Cloud Functions,Auth handlers
Customer-Portal,elb-0287653,AWS,2026-07,762.9,0.0,10312645,153.67,ELB,Classic load balancer
ML-Training,i-0bdb603,AWS,2026-07,825.1,0.0,0,2854.17,EC2,r5.2xlarge database server
QA-Testing,r53-085b883,AWS,2026-07,0.0,0.0,10245342,15.49,Route 53,Health checks
Customer-Portal,i-0ae1467,AWS,2026-07,702.7,0.0,0,2535.46,EC2,r5.2xlarge database server
Production-Secondary,i-007b774,AWS,2026-07,949.3,0.0,0,823.63,EC2,m5.large monitoring server
Production-Secondary,ec-0bb0589,AWS,2026-07,999.2,0.0,0,352.10,ElastiCache,Redis staging cluster
Production-Secondary,aks-0b9c491,AZURE,2026-07,339.6,0.0,0,508.05,AKS,Dev K8s cluster
Marketing-Platform,rs-0f0b689,AWS,2026-07,0.0,0.0,7753661,396.66,Redshift,Spectrum queries
Production-Main,lam-000a777,AWS,2026-07,0.0,0.0,6455796,45.92,Lambda,Notification dispatcher
Production-Secondary,mem-0c26642,GCP,2026-07,693.1,0.0,0,496.86,Memorystore,Redis production cache
QA-Testing,ses-0411794,AWS,2026-07,0.0,0.0,2504082,2.94,SES,Transactional email
Partner-Integration,sqldb-0e96563,AZURE,2026-07,1279.4,443.0,0,2131.13,SQL Database,Standard S3 production
IoT-Platform,gke-035e159,GCP,2026-07,2824.6,0.0,0,5807.45,GKE,ML training cluster
Compliance-Audit,sns-0987286,AWS,2026-07,0.0,0.0,16823990,8.61,SNS,Event fanout topic
Customer-Portal,ps-096d972,GCP,2026-07,0.0,0.0,43348756,547.72,Pub/Sub,Log forwarding
Edge-Network,bq-0300179,GCP,2026-07,0.0,7837.7,0,3030.10,BigQuery,Analytics data warehouse
Customer-Portal,vpn-09b8118,AWS,2026-07,1117.3,0.0,0,286.00,VPN Gateway,Client VPN endpoint
Partner-Integration,appi-07a4515,AZURE,2026-07,0.0,0.0,81026197,1022.56,Application Insights,APM telemetry
Internal-Tools,nat-0ba5290,AWS,2026-07,541.8,0.0,0,123.62,NAT Gateway,Dev VPC NAT
Staging-Env,gcs-1188613,GCP,2026-07,0.0,14161.5,4813043,435.02,Cloud Storage,Data lake bucket
Shared-Services,vm-08aa601,AZURE,2026-07,379.8,0.0,0,3438.44,Virtual Machines,NC6s v3 GPU VM
Internal-Tools,ec-0a9a592,AWS,2026-07,580.2,0.0,0,404.94,ElastiCache,Redis production cluster
Analytics-Platform,bq-0d5b922,GCP,2026-07,0.0,16182.1,0,6660.75,BigQuery,ML training datasets
Partner-Integration,elb-0b31940,AWS,2026-07,460.5,0.0,18913426,140.55,ELB,Application load balancer
Security-Ops,ps-093e830,GCP,2026-07,0.0,0.0,36254589,451.95,Pub/Sub,Event streaming
Marketing-Platform,ddb-07e5376,AWS,2026-07,696.5,9.4,4759964,82.98,DynamoDB,Config store table
Customer-Portal,i-06d9393,AWS,2026-07,652.0,0.0,0,921.16,EC2,c5.xlarge compute worker
Security-Ops,r53-018f903,AWS,2026-07,0.0,0.0,74606311,112.26,Route 53,DNS hosting
Production-Main,gcf-0741711,GCP,2026-07,0.0,0.0,17257297,250.00,Cloud Functions,Pub/Sub processors
Finance-Systems,gcs-0d31493,GCP,2026-07,0.0,488.4,7692850,89.95,Cloud Storage,Temp processing bucket
Compliance-Audit,rs-0bf0566,AWS,2026-07,627.0,1747.4,0,3134.14,Redshift,Data warehouse cluster
DR-Recovery,appi-048f749,AZURE,2026-07,0.0,0.0,21618305,274.99,Application Insights,Custom metrics
Production-Main,vm-048d646,AZURE,2026-07,891.0,0.0,0,2130.87,Virtual Machines,D8s v3 application server
Shared-Services,sb-1037505,AZURE,2026-07,704.1,0.0,10161573,533.42,Service Bus,Premium messaging
Production-Main,s3-062a775,AWS,2026-07,0.0,11122.5,707657,285.45,S3,Log archive bucket
DevOps-Central,vm-0691282,AZURE,2026-07,768.4,0.0,0,230.87,Virtual Machines,B2s development VM
Production-Main,i-0724237,AWS,2026-07,437.4,0.0,0,1303.16,EC2,c5.2xlarge HPC node
Marketing-Platform,i-06c6949,AWS,2026-07,985.9,0.0,0,69.44,EC2,t3.micro bastion host
DevOps-Central,sb-0e4e903,AZURE,2026-07,789.5,0.0,11126527,589.73,Service Bus,Premium messaging
Production-Main,gcs-0601678,GCP,2026-07,0.0,18307.7,6164381,552.05,Cloud Storage,Data lake bucket
Internal-Tools,eh-06f5432,AZURE,2026-07,0.0,540.7,0,136.40,Event Hubs,Capture to storage
Finance-Systems,redis-1119805,AZURE,2026-07,828.8,0.0,0,415.56,Azure Cache for Redis,Standard C2 cache
IoT-Platform,bq-0ca5217,GCP,2026-07,0.0,1722.7,0,690.75,BigQuery,Data export queries
Finance-Systems,s3-0240452,AWS,2026-07,0.0,7882.9,78441,178.64,S3,Backup storage bucket
Data-Science,bq-0cfe536,GCP,2026-07,0.0,3396.3,0,1384.59,BigQuery,Log analytics
Edge-Network,ps-0df6327,GCP,2026-07,0.0,0.0,21339694,271.44,Pub/Sub,Event streaming
Marketing-Platform,vai-081a178,GCP,2026-07,612.8,0.0,0,3128.08,Vertex AI,Training pipelines
Internal-Tools,rds-02c4542,AWS,2026-07,452.6,126.2,0,522.30,RDS,db.t3.medium MySQL staging
Finance-Systems,blob-0d4a811,AZURE,2026-07,0.0,10767.7,108839,314.88,Blob Storage,Backup storage
Compliance-Audit,kin-0386537,AWS,2026-07,729.9,0.0,31050972,451.12,Kinesis,Data stream ingestion
Staging-Env,vai-08eb520,GCP,2026-07,625.9,0.0,0,3117.45,Vertex AI,Training pipelines
Edge-Network,s3-097d920,AWS,2026-07,0.0,927.1,1864645,80.09,S3,Artifact storage
Compliance-Audit,i-0a57109,AWS,2026-07,702.1,0.0,0,615.95,EC2,m5.large monitoring server
Security-Ops,ebs-0186597,AWS,2026-07,0.0,724.7,0,451.19,EBS,io2 volumes database
Data-Science,i-0f5f350,AWS,2026-07,724.1,0.0,0,1281.97,EC2,r5.xlarge cache server
Marketing-Platform,gke-0472798,GCP,2026-07,4760.7,0.0,0,9672.74,GKE,GPU node pool
Staging-Env,df-0e86737,GCP,2026-07,732.1,0.0,0,1831.37,Dataflow,Streaming pipeline
Data-Science,bq-0c86405,GCP,2026-07,0.0,1758.1,0,685.78,BigQuery,BI reporting views
Internal-Tools,gcs-02db399,GCP,2026-07,0.0,26380.5,66304,257.16,Cloud Storage,Archive bucket
Compliance-Audit,s3-1109492,AWS,2026-07,0.0,965.7,1944209,82.68,S3,Artifact storage
Production-Main,ecs-001f111,AWS,2026-07,329.7,0.0,0,620.10,ECS,Fargate batch cluster
IoT-Platform,bq-0ece462,GCP,2026-07,0.0,2824.5,0,1138.57,BigQuery,BI reporting views
DevOps-Central,appi-0fd7806,AZURE,2026-07,0.0,0.0,19490783,239.26,Application Insights,Custom metrics
Production-Secondary,sentinel-0e21747,AZURE,2026-07,0.0,0.0,81561377,2034.81,Microsoft Sentinel,SIEM detection
Finance-Systems,gcf-068b670,GCP,2026-07,0.0,0.0,15979605,242.18,Cloud Functions,Data triggers
Partner-Integration,sb-03aa861,AZURE,2026-07,0.0,0.0,17139241,42.93,Service Bus,Standard messaging
Internal-Tools,gcs-0a11938,GCP,2026-07,0.0,407.6,6344887,72.37,Cloud Storage,Temp processing bucket
Production-Secondary,elb-106c801,AWS,2026-07,672.6,0.0,28438641,202.76,ELB,Application load balancer
Finance-Systems,elb-10f0785,AWS,2026-07,735.4,0.0,29413860,218.36,ELB,Application load balancer
Marketing-Platform,ca-0c19747,GCP,2026-07,0.0,0.0,61779685,236.75,Cloud Armor,WAF policies
Analytics-Platform,cr-0a15445,GCP,2026-07,531.5,0.0,2172345,672.80,Cloud Run,ETL pipeline service
Staging-Env,gcs-085e743,GCP,2026-07,0.0,19303.6,47529,192.14,Cloud Storage,Archive bucket
Analytics-Platform,bq-0ad8962,GCP,2026-07,0.0,11210.9,0,4335.76,BigQuery,Analytics data warehouse
DR-Recovery,sb-02f7507,AZURE,2026-07,988.7,0.0,13455371,733.06,Service Bus,Premium messaging
Compliance-Audit,rds-0425609,AWS,2026-07,993.1,700.4,0,2013.90,RDS,db.r5.large PostgreSQL replica
ML-Training,ebs-0ad9186,AWS,2026-07,0.0,4184.4,0,186.39,EBS,st1 volumes archive
Analytics-Platform,ado-00c7802,AZURE,2026-07,0.0,118.2,0,30.00,Azure DevOps,Artifacts storage
Security-Ops,s3-0180786,AWS,2026-07,0.0,13463.9,134280,315.35,S3,Backup storage bucket
Shared-Services,r53-0b2b508,AWS,2026-07,0.0,0.0,9196811,14.11,Route 53,Health checks
Finance-Systems,azmon-0218730,AZURE,2026-07,0.0,258.6,34458507,363.77,Azure Monitor,Logs and metrics
Internal-Tools,eks-03f1737,AWS,2026-07,534.5,0.0,0,1604.68,EKS,Staging K8s cluster
Marketing-Platform,r53-0c76143,AWS,2026-07,0.0,0.0,70742710,109.38,Route 53,DNS hosting
Production-Secondary,csql-090a778,GCP,2026-07,739.2,515.8,0,1430.02,Cloud SQL,MySQL analytics
Edge-Network,s3-0c0b689,AWS,2026-07,0.0,70.0,34968834,236.95,S3,Static website hosting
Marketing-Platform,ec-08b3367,AWS,2026-07,696.0,0.0,0,522.46,ElastiCache,Redis production cluster
Staging-Env,gke-0109701,GCP,2026-07,3217.7,0.0,0,6414.81,GKE,ML training cluster
IoT-Platform,bq-069d685,GCP,2026-07,0.0,2907.0,0,1181.77,BigQuery,BI reporting views
Customer-Portal,ps-0280184,GCP,2026-07,0.0,0.0,52329314,624.18,Pub/Sub,Log forwarding
Internal-Tools,ec-02b5631,AWS,2026-07,812.8,0.0,0,285.77,ElastiCache,Redis staging cluster
Mobile-Backend,sqs-0caf152,AWS,2026-07,0.0,0.0,334184,0.17,SQS,Dead letter queue
Mobile-Backend,aks-0338186,AZURE,2026-07,1054.8,0.0,0,4811.28,AKS,Production K8s cluster
Internal-Tools,ec-0a32433,AWS,2026-07,719.0,0.0,0,250.36,ElastiCache,Redis staging cluster
Data-Science,gke-0f9c745,GCP,2026-07,2790.4,0.0,0,5554.38,GKE,GPU node pool
Production-Secondary,sentinel-075c368,AZURE,2026-07,0.0,0.0,82760993,2081.64,Microsoft Sentinel,SIEM detection
Shared-Services,s3-0fd6134,AWS,2026-07,0.0,15839.8,3106999,533.24,S3,Data lake raw zone
Production-Secondary,sqs-1120122,AWS,2026-07,0.0,0.0,29692751,15.01,SQS,Event notification queue
Internal-Tools,vai-02e9702,GCP,2026-07,954.0,0.0,10715308,2128.74,Vertex AI,Model serving endpoints
Customer-Portal,vpn-051d688,AWS,2026-07,1142.2,0.0,0,284.59,VPN Gateway,Client VPN endpoint
Compliance-Audit,s3-04b9679,AWS,2026-07,0.0,2877.2,17247975,711.26,S3,Production asset storage
Marketing-Platform,ec-0e10130,AWS,2026-07,904.2,0.0,0,641.95,ElastiCache,Redis production cluster
Partner-Integration,gcs-1012851,GCP,2026-07,0.0,22306.0,57551,233.98,Cloud Storage,Archive bucket
Customer-Portal,azmon-0250396,AZURE,2026-07,0.0,255.5,33591621,359.49,Azure Monitor,Logs and metrics
Internal-Tools,ebs-0742903,AWS,2026-07,0.0,1407.8,0,170.39,EBS,gp3 volumes production
Edge-Network,gke-05bf119,GCP,2026-07,2814.0,0.0,0,5487.68,GKE,ML training cluster
Security-Ops,s3-058b286,AWS,2026-07,0.0,6961.8,11553271,513.24,S3,Media content bucket
IoT-Platform,cr-05db884,GCP,2026-07,791.9,0.0,16034766,1157.99,Cloud Run,API gateway service
Marketing-Platform,ddb-0f52812,AWS,2026-07,788.5,56.1,84695209,597.00,DynamoDB,Session store table
Customer-Portal,vpn-044d967,AWS,2026-07,1013.5,0.0,0,254.77,VPN Gateway,Client VPN endpoint
ML-Training,i-036c430,AWS,2026-07,727.4,0.0,0,2507.22,EC2,r5.2xlarge database server
Internal-Tools,sqs-0758153,AWS,2026-07,0.0,0.0,57967554,27.64,SQS,Order processing queue
Customer-Portal,vpn-080b733,AWS,2026-07,888.4,0.0,0,231.78,VPN Gateway,Client VPN endpoint
Marketing-Platform,nat-01df371,AWS,2026-07,975.4,0.0,0,440.32,NAT Gateway,Production VPC NAT
Staging-Env,cdns-03f7306,GCP,2026-07,0.0,0.0,26174375,37.80,Cloud DNS,DNS zones
Mobile-Backend,acr-07fd235,AZURE,2026-07,0.0,247.6,490985,160.54,Container Registry,Docker image registry
Production-Main,blob-0590204,AZURE,2026-07,0.0,2787.4,7146735,352.20,Blob Storage,Build artifacts
Production-Main,kv-0024951,AZURE,2026-07,0.0,0.0,2824262,8.47,Key Vault,Secrets management
Edge-Network,i-0607444,AWS,2026-07,555.3,0.0,0,1930.74,EC2,m5.2xlarge batch processor
Shared-Services,s3-0d6d893,AWS,2026-07,0.0,17748.2,3552831,593.31,S3,Data lake raw zone
Production-Main,i-068a660,AWS,2026-07,407.9,0.0,0,1178.43,EC2,c5.2xlarge HPC node
Shared-Services,ec-019b105,AWS,2026-07,789.0,0.0,0,285.48,ElastiCache,Redis staging cluster
Internal-Tools,s3-02bf969,AWS,2026-07,0.0,42.0,20593920,133.51,S3,Static website hosting
IoT-Platform,cdns-0ca6353,GCP,2026-07,0.0,0.0,15269586,23.40,Cloud DNS,DNS zones
Customer-Portal,elb-0285346,AWS,2026-07,620.3,0.0,42318631,269.73,ELB,Network load balancer
Partner-Integration,redis-0b29754,AZURE,2026-07,552.7,0.0,0,684.75,Azure Cache for Redis,Premium P1 cache
Partner-Integration,ado-0439616,AZURE,2026-07,694.7,0.0,0,337.07,Azure DevOps,Pipelines hosted
ML-Training,lam-084f704,AWS,2026-07,0.0,0.0,9538486,68.28,Lambda,Notification dispatcher
Production-Main,vm-003d976,AZURE,2026-07,979.3,0.0,0,1785.88,Virtual Machines,E4s v3 SIEM collector
Analytics-Platform,aks-09e9857,AZURE,2026-07,575.0,0.0,0,882.74,AKS,Dev K8s cluster
Analytics-Platform,gcs-1154713,GCP,2026-07,0.0,10710.0,275200,243.36,Cloud Storage,Backup bucket
Production-Secondary,app-0466740,AZURE,2026-07,1067.9,0.0,0,662.13,App Service,Web app P1v3
Edge-Network,s3-0a66300,AWS,2026-07,0.0,12212.4,122450,287.99,S3,Backup storage bucket
Production-Secondary,r53-0a8a968,AWS,2026-07,0.0,0.0,10677008,15.86,Route 53,Health checks
Production-Secondary,fs-0c72951,GCP,2026-07,968.0,25.6,64917691,690.69,Firestore,Session store
ML-Training,lam-0373133,AWS,2026-07,0.0,0.0,11646751,84.08,Lambda,Notification dispatcher
Data-Science,ses-04ff620,AWS,2026-07,0.0,0.0,365529,0.42,SES,Marketing email
Shared-Services,ado-0fb4902,AZURE,2026-07,0.0,105.6,0,26.12,Azure DevOps,Artifacts storage
Data-Science,rs-0410704,AWS,2026-07,697.9,1852.6,0,3508.25,Redshift,Data warehouse cluster
DevOps-Central,redis-04b6472,AZURE,2026-07,812.8,0.0,0,1000.39,Azure Cache for Redis,Premium P1 cache
Finance-Systems,eks-08fb841,AWS,2026-07,1162.5,0.0,0,3549.67,EKS,Production K8s cluster
Production-Secondary,i-10c1954,AWS,2026-07,1108.1,0.0,0,913.90,EC2,t3.large application server
Compliance-Audit,s3-05e1422,AWS,2026-07,0.0,14659.9,3048061,537.44,S3,Data lake raw zone
Customer-Portal,i-0913746,AWS,2026-07,670.5,0.0,0,48.48,EC2,t3.micro bastion host
Customer-Portal,bq-0e0f473,GCP,2026-07,0.0,1040.3,0,430.32,BigQuery,Data export queries
Production-Secondary,elb-0082886,AWS,2026-07,873.6,0.0,12214618,171.32,ELB,Classic load balancer
Staging-Env,gcs-046f674,GCP,2026-07,0.0,12022.7,4186809,360.95,Cloud Storage,Data lake bucket
Customer-Portal,ses-0dde104,AWS,2026-07,0.0,0.0,666639,0.79,SES,Marketing email
Production-Main,eh-0b35787,AZURE,2026-07,0.0,707.9,0,172.13,Event Hubs,Capture to storage
Security-Ops,vm-1185620,AZURE,2026-07,618.7,0.0,0,2257.38,Virtual Machines,E8s v3 memory-optimized
Staging-Env,bq-09f5742,GCP,2026-07,0.0,2051.9,0,802.33,BigQuery,BI reporting views
Production-Main,i-0c92467,AWS,2026-07,686.4,0.0,0,2350.19,EC2,m5.2xlarge batch processor
IoT-Platform,cr-086e266,GCP,2026-07,531.4,0.0,4244275,453.81,Cloud Run,Webhook handler
Data-Science,vai-0128802,GCP,2026-07,387.2,0.0,0,2002.75,Vertex AI,Training pipelines
DevOps-Central,r53-00d2330,AWS,2026-07,0.0,0.0,8545546,12.79,Route 53,Health checks
Shared-Services,r53-0558765,AWS,2026-07,0.0,0.0,76607969,112.51,Route 53,DNS hosting
QA-Testing,elb-03e8828,AWS,2026-07,610.3,0.0,8414416,125.02,ELB,Classic load balancer
ML-Training,ebs-0ba3526,AWS,2026-07,0.0,5007.0,0,219.46,EBS,st1 volumes archive
Compliance-Audit,s3-06e9419,AWS,2026-07,0.0,3239.9,19462613,842.40,S3,Production asset storage
Customer-Portal,ca-0278283,GCP,2026-07,0.0,0.0,132468804,502.27,Cloud Armor,WAF policies
Partner-Integration,eh-03b1952,AZURE,2026-07,640.3,0.0,26378380,289.16,Event Hubs,Standard throughput units
Analytics-Platform,kv-0e9a441,AZURE,2026-07,0.0,0.0,1552155,4.55,Key Vault,Secrets management
Customer-Portal,gcs-0b71914,GCP,2026-07,0.0,21688.1,55466,222.29,Cloud Storage,Archive bucket
DR-Recovery,sqldb-0cf9280,AZURE,2026-07,1117.6,747.4,0,4395.92,SQL Database,Premium P1 analytics
Production-Secondary,r53-0f0d232,AWS,2026-07,0.0,0.0,10533759,15.84,Route 53,Health checks
Internal-Tools,gke-0e78642,GCP,2026-07,732.8,0.0,0,2189.32,GKE,Batch processing cluster
Edge-Network,gke-0b84982,GCP,2026-07,2276.0,0.0,0,4399.52,GKE,ML training cluster
Production-Secondary,sqldb-1181399,AZURE,2026-07,423.9,146.3,0,723.73,SQL Database,Standard S3 production
Customer-Portal,bq-0270967,GCP,2026-07,0.0,1174.0,0,470.43,BigQuery,Data export queries
Production-Secondary,ec-0079721,AWS,2026-07,982.5,0.0,0,348.44,ElastiCache,Redis staging cluster
Edge-Network,sns-048c776,AWS,2026-07,0.0,0.0,12597234,6.18,SNS,Alert notifications
Production-Main,r53-0470454,AWS,2026-07,0.0,0.0,12905543,19.77,Route 53,Health checks
Marketing-Platform,ps-0ef1751,GCP,2026-07,0.0,0.0,19273538,244.37,Pub/Sub,Data pipeline
Customer-Portal,app-0d4f996,AZURE,2026-07,821.4,0.0,0,992.56,App Service,API app P2v3
Production-Main,vm-088a832,AZURE,2026-07,827.5,0.0,0,3108.98,Virtual Machines,E8s v3 memory-optimized
Edge-Network,vpn-0800570,AWS,2026-07,618.0,0.0,0,157.03,VPN Gateway,Client VPN endpoint
Staging-Env,fs-0546802,GCP,2026-07,1137.4,80.4,46613241,639.46,Firestore,User profiles DB
Compliance-Audit,kin-0bc3292,AWS,2026-07,698.0,0.0,29775845,417.15,Kinesis,Data stream ingestion
Internal-Tools,gke-0f18163,GCP,2026-07,799.1,0.0,0,2480.02,GKE,Production API cluster
Analytics-Platform,gke-0af9529,GCP,2026-07,5095.2,0.0,0,10219.22,GKE,GPU node pool
Marketing-Platform,gke-090f342,GCP,2026-07,4207.1,0.0,0,8409.80,GKE,GPU node pool
Production-Main,cmon-0931564,GCP,2026-07,0.0,0.0,25483121,204.26,Cloud Monitoring,Metrics and alerting
Marketing-Platform,ddb-0a45101,AWS,2026-07,519.6,35.0,56035950,391.83,DynamoDB,Session store table
Data-Science,i-0465430,AWS,2026-07,651.4,0.0,0,564.02,EC2,m5.large monitoring server
Finance-Systems,s3-0241654,AWS,2026-07,0.0,6525.4,10337998,472.23,S3,Media content bucket
Data-Science,ses-0692725,AWS,2026-07,0.0,0.0,2452810,3.11,SES,Transactional email
Security-Ops,sqldb-015d279,AZURE,2026-07,943.0,66.8,0,196.03,SQL Database,Basic dev database
QA-Testing,lam-0888169,AWS,2026-07,0.0,0.0,4671757,33.53,Lambda,Image resizer
DevOps-Central,sb-1051676,AZURE,2026-07,741.8,0.0,10410561,572.92,Service Bus,Premium messaging
Finance-Systems,elb-1128805,AWS,2026-07,889.7,0.0,63936005,388.11,ELB,Network load balancer
Internal-Tools,ddb-02b0773,AWS,2026-07,965.1,66.0,104557125,735.56,DynamoDB,Session store table
IoT-Platform,cr-0b18689,GCP,2026-07,455.7,0.0,1935888,611.44,Cloud Run,ETL pipeline service
Customer-Portal,vm-0832652,AZURE,2026-07,944.5,0.0,0,297.01,Virtual Machines,B2s development VM
Security-Ops,cr-0175685,GCP,2026-07,347.2,0.0,1418270,300.59,Cloud Run,Image processor
ML-Training,rs-1144262,AWS,2026-07,0.0,0.0,4838078,236.52,Redshift,Spectrum queries
Finance-Systems,blob-0ec5692,AZURE,2026-07,0.0,2485.2,6104692,404.03,Blob Storage,Media content
IoT-Platform,gcs-0b0f310,GCP,2026-07,0.0,11987.9,4055519,366.23,Cloud Storage,Data lake bucket
Compliance-Audit,rds-0ac6147,AWS,2026-07,575.3,388.0,0,1469.41,RDS,db.r5.xlarge PostgreSQL primary
Production-Main,vm-0639386,AZURE,2026-07,1182.1,0.0,0,1664.20,Virtual Machines,F4s v2 compute node
Finance-Systems,csql-077d497,GCP,2026-07,708.1,191.6,0,822.50,Cloud SQL,PostgreSQL replica
IoT-Platform,gke-0763978,GCP,2026-07,574.4,0.0,0,1673.93,GKE,Batch processing cluster
IoT-Platform,bq-04e5220,GCP,2026-07,0.0,3363.6,0,1331.35,BigQuery,BI reporting views
Production-Secondary,ps-096f870,GCP,2026-07,0.0,0.0,15463944,197.03,Pub/Sub,Data pipeline
Marketing-Platform,ec-01d6411,AWS,2026-07,816.9,0.0,0,578.89,ElastiCache,Redis production cluster
Compliance-Audit,rds-05e8100,AWS,2026-07,1130.6,315.2,0,1059.97,RDS,db.t3.large development DB
QA-Testing,lam-093f853,AWS,2026-07,0.0,0.0,37184880,264.31,Lambda,API gateway handler
