project.id,resource.name,usage_start_time,usage.amount_compute,usage.amount_storage,usage.amount_api,cost,service.description,sku.description
Analytics-Platform,fs-0ce2384,2026-06,1031.7,28.7,71645431,752.27,Firestore,Session store
Production-Secondary,fs-0098646,2026-06,998.3,69.3,41595161,571.93,Firestore,User profiles DB
Shared-Services,gcs-0dd0869,2026-06,0.0,6942.8,173569,159.69,Cloud Storage,Backup bucket
Analytics-Platform,gcs-00a3891,2026-06,0.0,2314.0,2313992,167.76,Cloud Storage,Media assets bucket
Staging-Env,vai-0b7e256,2026-06,541.7,0.0,0,2708.77,Vertex AI,Training pipelines
Internal-Tools,cr-1040486,2026-06,675.5,0.0,2814499,878.13,Cloud Run,ETL pipeline service
Staging-Env,fs-0ac3233,2026-06,535.2,14.9,37168746,390.27,Firestore,Session store
Finance-Systems,csql-0948424,2026-06,582.5,161.8,0,699.78,Cloud SQL,PostgreSQL replica
Staging-Env,gcs-0c39939,2026-06,0.0,14224.1,35559,142.25,Cloud Storage,Archive bucket
Analytics-Platform,bq-00ac651,2026-06,0.0,2262.3,0,904.91,BigQuery,BI reporting views
Data-Science,gcs-0ded742,2026-06,0.0,11068.2,276707,254.56,Cloud Storage,Backup bucket
Security-Ops,gcs-09b4232,2026-06,0.0,6891.4,172284,158.5,Cloud Storage,Backup bucket
Production-Main,vai-1173315,2026-06,788.0,0.0,8755214,1707.27,Vertex AI,Model serving endpoints
Internal-Tools,gcf-0b56804,2026-06,0.0,0.0,1987225,29.8,Cloud Functions,Scheduled tasks
Shared-Services,gcs-01a9890,2026-06,0.0,569.9,9118238,105.43,Cloud Storage,Temp processing bucket
IoT-Platform,bq-0440809,2026-06,0.0,3193.3,0,1277.33,BigQuery,BI reporting views
Internal-Tools,gke-0975533,2026-06,620.3,0.0,0,1860.91,GKE,Production API cluster
Data-Science,gke-07eb913,2026-06,2924.0,0.0,0,5847.86,GKE,GPU node pool
Shared-Services,clog-07c4377,2026-06,0.0,234.2,0,58.55,Cloud Logging,Audit logs
IoT-Platform,gke-0ce5101,2026-06,671.6,0.0,0,2014.84,GKE,Production API cluster
Security-Ops,fs-0b68310,2026-06,517.1,35.9,21546700,296.26,Firestore,User profiles DB
Customer-Portal,gcf-1092282,2026-06,0.0,0.0,16079939,241.21,Cloud Functions,Data triggers
Edge-Network,ps-05b4841,2026-06,0.0,0.0,40702536,508.78,Pub/Sub,Log forwarding
Partner-Integration,gcs-0aab436,2026-06,0.0,14374.1,35933,143.74,Cloud Storage,Archive bucket
IoT-Platform,mem-0a3e700,2026-06,881.6,0.0,0,634.81,Memorystore,Redis production cache
Marketing-Platform,gke-0d7a344,2026-06,2367.1,0.0,0,4734.27,GKE,ML training cluster
Security-Ops,bq-0e95411,2026-06,0.0,1825.9,0,730.35,BigQuery,Data export queries
Shared-Services,vai-01ae833,2026-06,381.3,0.0,0,1906.55,Vertex AI,Training pipelines
Marketing-Platform,cdns-0dd7912,2026-06,0.0,0.0,13892956,20.84,Cloud DNS,DNS zones
Security-Ops,ps-016a878,2026-06,0.0,0.0,28041982,350.52,Pub/Sub,Event streaming
Shared-Services,clog-01a6144,2026-06,0.0,262.3,0,65.57,Cloud Logging,Audit logs
Data-Science,gcs-04a8439,2026-06,0.0,564.7,9034623,104.46,Cloud Storage,Temp processing bucket
Marketing-Platform,vai-0c22165,2026-06,515.5,0.0,5727718,1116.9,Vertex AI,Model serving endpoints
Finance-Systems,gcf-0dd9858,2026-06,0.0,0.0,10352473,155.28,Cloud Functions,Auth handlers
Partner-Integration,df-0b5b821,2026-06,937.0,0.0,0,2279.9,Dataflow,Streaming pipeline
Analytics-Platform,gcs-06d0310,2026-06,0.0,2425.5,2425416,175.83,Cloud Storage,Media assets bucket
Customer-Portal,ps-0a07220,2026-06,0.0,0.0,10468908,130.87,Pub/Sub,Data pipeline
Edge-Network,ps-0d68507,2026-06,0.0,0.0,43775733,547.19,Pub/Sub,Log forwarding
Analytics-Platform,csql-00a7449,2026-06,759.0,210.8,0,911.86,Cloud SQL,PostgreSQL replica
Customer-Portal,ps-045a155,2026-06,0.0,0.0,54342895,679.29,Pub/Sub,Log forwarding
Finance-Systems,gcf-0b85483,2026-06,0.0,0.0,2925600,43.88,Cloud Functions,Scheduled tasks
Internal-Tools,mem-0ee0154,2026-06,498.5,0.0,0,358.91,Memorystore,Redis staging cache
Customer-Portal,clog-0275664,2026-06,0.0,140.9,0,35.23,Cloud Logging,Audit logs
Edge-Network,ps-0be2328,2026-06,0.0,0.0,43355246,541.94,Pub/Sub,Log forwarding
Marketing-Platform,vai-01ff426,2026-06,324.5,0.0,0,1622.35,Vertex AI,AutoML jobs
Internal-Tools,gcs-0703657,2026-06,0.0,443.0,7088227,81.96,Cloud Storage,Temp processing bucket
Partner-Integration,mem-03b7150,2026-06,258.9,0.0,0,186.42,Memorystore,Redis staging cache
Internal-Tools,gcs-0993189,2026-06,0.0,460.0,7362200,85.13,Cloud Storage,Temp processing bucket
Finance-Systems,cmon-0863154,2026-06,0.0,0.0,32382647,259.06,Cloud Monitoring,Metrics and alerting
Security-Ops,vai-04fa668,2026-06,237.2,0.0,0,1185.85,Vertex AI,AutoML jobs
Internal-Tools,ps-0c2b811,2026-06,0.0,0.0,33679079,420.99,Pub/Sub,Event streaming
Security-Ops,ca-112a285,2026-06,0.0,0.0,115876724,434.53,Cloud Armor,WAF policies
Marketing-Platform,ps-0f37394,2026-06,0.0,0.0,42559970,532.0,Pub/Sub,Log forwarding
Marketing-Platform,ps-01f9738,2026-06,0.0,0.0,51108716,638.86,Pub/Sub,Log forwarding
Security-Ops,bq-0e48207,2026-06,0.0,6229.2,0,2491.66,BigQuery,Analytics data warehouse
Data-Science,clog-0f1f300,2026-06,0.0,261.6,0,65.38,Cloud Logging,Audit logs
Data-Science,bq-0120409,2026-06,0.0,16038.9,0,6415.54,BigQuery,ML training datasets
Security-Ops,cmon-0976930,2026-06,0.0,0.0,23466412,187.73,Cloud Monitoring,Metrics and alerting
Staging-Env,cdns-0641241,2026-06,0.0,0.0,20070906,30.11,Cloud DNS,DNS zones
IoT-Platform,fs-06b4788,2026-06,749.1,20.8,52020032,546.22,Firestore,Session store
Staging-Env,vai-00f2137,2026-06,502.4,0.0,0,2512.15,Vertex AI,Training pipelines
Staging-Env,df-0111460,2026-06,405.0,0.0,0,985.45,Dataflow,Batch pipeline
Analytics-Platform,clog-0f3d446,2026-06,0.0,360.8,0,90.21,Cloud Logging,Application logs
IoT-Platform,bq-0357916,2026-06,0.0,1724.8,0,689.91,BigQuery,Data export queries
Staging-Env,gcs-04fc822,2026-06,0.0,13211.1,4403730,396.34,Cloud Storage,Data lake bucket
Analytics-Platform,fs-0b55279,2026-06,943.9,26.3,65548902,688.26,Firestore,Session store
Customer-Portal,ps-0405218,2026-06,0.0,0.0,46621106,582.77,Pub/Sub,Log forwarding
Staging-Env,df-0f02823,2026-06,571.3,0.0,0,1390.16,Dataflow,Streaming pipeline
Finance-Systems,gcf-0526817,2026-06,0.0,0.0,12940165,194.09,Cloud Functions,Data triggers
Customer-Portal,gcs-1062875,2026-06,0.0,422.0,6751976,78.07,Cloud Storage,Temp processing bucket
Data-Science,cmon-0e6a268,2026-06,0.0,0.0,35098050,280.78,Cloud Monitoring,Metrics and alerting
Security-Ops,bq-06c8903,2026-06,0.0,7989.8,0,3195.91,BigQuery,ML training datasets
Customer-Portal,gcf-026e659,2026-06,0.0,0.0,1595941,23.94,Cloud Functions,Scheduled tasks
Security-Ops,bq-0b75354,2026-06,0.0,7214.2,0,2885.69,BigQuery,ML training datasets
Finance-Systems,gcs-0ee3791,2026-06,0.0,9694.9,3231643,290.85,Cloud Storage,Data lake bucket
Internal-Tools,cr-0a26381,2026-06,679.1,0.0,2829881,882.92,Cloud Run,ETL pipeline service
Partner-Integration,gke-118b595,2026-06,774.1,0.0,0,2322.31,GKE,Production API cluster
Staging-Env,gcf-05fd332,2026-06,0.0,0.0,29098813,436.49,Cloud Functions,Pub/Sub processors
Marketing-Platform,gcf-1167527,2026-06,0.0,0.0,1501890,22.53,Cloud Functions,Scheduled tasks
Marketing-Platform,gke-0f27659,2026-06,2182.1,0.0,0,4364.22,GKE,ML training cluster
Analytics-Platform,fs-0b19394,2026-06,1060.7,29.5,73660431,773.43,Firestore,Session store
Finance-Systems,gcf-08a1204,2026-06,0.0,0.0,14630421,219.45,Cloud Functions,Data triggers
Production-Secondary,mem-0ccd673,2026-06,703.1,0.0,0,506.22,Memorystore,Redis production cache
Data-Science,gke-0dc2614,2026-06,3647.5,0.0,0,7294.84,GKE,GPU node pool
Customer-Portal,gcf-026d273,2026-06,0.0,0.0,10051862,150.78,Cloud Functions,Auth handlers
Production-Main,clog-099d699,2026-06,0.0,309.7,0,77.4,Cloud Logging,Audit logs
Marketing-Platform,gke-05a9143,2026-06,2059.6,0.0,0,4119.21,GKE,ML training cluster
Customer-Portal,mem-0be9967,2026-06,346.7,0.0,0,249.57,Memorystore,Redis staging cache
Production-Main,bq-0044162,2026-06,0.0,14580.2,0,5832.08,BigQuery,ML training datasets
Internal-Tools,mem-082c959,2026-06,465.1,0.0,0,334.86,Memorystore,Redis staging cache
Marketing-Platform,fs-0e2b804,2026-06,487.4,13.6,33849258,355.42,Firestore,Session store
Analytics-Platform,bq-0d1e739,2026-06,0.0,2386.4,0,954.56,BigQuery,BI reporting views
Security-Ops,ps-065c549,2026-06,0.0,0.0,31635028,395.43,Pub/Sub,Event streaming
Internal-Tools,mem-02eb311,2026-06,608.1,0.0,0,437.86,Memorystore,Redis production cache
Data-Science,gcf-102b155,2026-06,0.0,0.0,9277623,139.17,Cloud Functions,Auth handlers
Staging-Env,gcs-06fa515,2026-06,0.0,16041.8,40104,160.42,Cloud Storage,Archive bucket
Internal-Tools,mem-0d47243,2026-06,602.6,0.0,0,433.89,Memorystore,Redis production cache
Staging-Env,fs-111a954,2026-06,1097.3,76.2,45720809,628.65,Firestore,User profiles DB
Marketing-Platform,mem-0205771,2026-06,637.8,0.0,0,459.24,Memorystore,Redis production cache
Internal-Tools,fs-1014977,2026-06,926.6,25.8,64345221,675.62,Firestore,Session store
Analytics-Platform,gke-118c166,2026-06,4363.4,0.0,0,8727.05,GKE,GPU node pool
Staging-Env,mem-0102679,2026-06,771.7,0.0,0,555.63,Memorystore,Redis production cache
Edge-Network,csql-0c36420,2026-06,780.4,216.8,0,937.43,Cloud SQL,PostgreSQL replica
Staging-Env,cr-0c5a970,2026-06,598.5,0.0,2493784,778.06,Cloud Run,ETL pipeline service
Staging-Env,fs-0ce9401,2026-06,1187.3,82.5,49472610,680.24,Firestore,User profiles DB
Edge-Network,cmon-02fb997,2026-06,0.0,0.0,24338526,194.71,Cloud Monitoring,Metrics and alerting
Internal-Tools,clog-0565633,2026-06,0.0,280.1,0,70.03,Cloud Logging,Audit logs
Production-Main,ca-083b242,2026-06,0.0,0.0,139123110,521.71,Cloud Armor,WAF policies
Security-Ops,csql-0709515,2026-06,641.8,178.3,0,770.98,Cloud SQL,PostgreSQL replica
Staging-Env,bq-0740271,2026-06,0.0,1438.6,0,575.41,BigQuery,BI reporting views
Staging-Env,bq-073b727,2026-06,0.0,1569.7,0,627.84,BigQuery,BI reporting views
Edge-Network,clog-0301555,2026-06,0.0,531.8,0,132.95,Cloud Logging,Application logs
Production-Secondary,cmon-008b179,2026-06,0.0,0.0,26766546,214.13,Cloud Monitoring,Metrics and alerting
Internal-Tools,mem-02ea903,2026-06,407.3,0.0,0,293.23,Memorystore,Redis staging cache
Internal-Tools,gcs-0a1c146,2026-06,0.0,8115.1,202878,186.66,Cloud Storage,Backup bucket
Production-Secondary,csql-008c653,2026-06,673.3,187.0,0,808.86,Cloud SQL,PostgreSQL replica
Marketing-Platform,mem-0ef4659,2026-06,473.3,0.0,0,340.79,Memorystore,Redis staging cache
Analytics-Platform,cr-0a94901,2026-06,590.9,0.0,2461620,768.02,Cloud Run,ETL pipeline service
Edge-Network,bq-06c0962,2026-06,0.0,7493.9,0,2997.55,BigQuery,Analytics data warehouse
Internal-Tools,ps-053f365,2026-06,0.0,0.0,31407654,392.6,Pub/Sub,Event streaming
Production-Secondary,df-0e23359,2026-06,938.8,0.0,0,2284.45,Dataflow,Streaming pipeline
Security-Ops,ps-0845974,2026-06,0.0,0.0,28293855,353.67,Pub/Sub,Event streaming
Finance-Systems,gcs-0764373,2026-06,0.0,10048.3,3349437,301.45,Cloud Storage,Data lake bucket
Edge-Network,csql-101e324,2026-06,673.1,187.0,0,808.62,Cloud SQL,PostgreSQL replica
Shared-Services,vai-01af568,2026-06,298.4,0.0,0,1492.0,Vertex AI,AutoML jobs
Marketing-Platform,gcf-0203789,2026-06,0.0,0.0,19157009,287.36,Cloud Functions,Pub/Sub processors
Staging-Env,gke-0da1584,2026-06,2888.5,0.0,0,5777.01,GKE,ML training cluster
Staging-Env,gcf-0d4c132,2026-06,0.0,0.0,16122962,241.85,Cloud Functions,Data triggers
IoT-Platform,gke-0bfa929,2026-06,2969.9,0.0,0,5939.91,GKE,ML training cluster
Data-Science,vai-07e2724,2026-06,337.9,0.0,0,1689.65,Vertex AI,Training pipelines
Staging-Env,vai-07a5769,2026-06,458.9,0.0,0,2294.86,Vertex AI,Training pipelines
Staging-Env,gcs-09d1780,2026-06,0.0,12103.8,4034617,363.12,Cloud Storage,Data lake bucket
Marketing-Platform,gcf-0a80128,2026-06,0.0,0.0,2177487,32.66,Cloud Functions,Scheduled tasks
Staging-Env,cdns-070b939,2026-06,0.0,0.0,25771128,38.66,Cloud DNS,DNS zones
IoT-Platform,csql-0e5e176,2026-06,844.1,234.5,0,1014.14,Cloud SQL,PostgreSQL replica
Staging-Env,ps-0db2431,2026-06,0.0,0.0,13009404,162.61,Pub/Sub,Data pipeline
Analytics-Platform,cr-0fbb528,2026-06,496.6,0.0,2069043,645.55,Cloud Run,ETL pipeline service
Production-Main,cmon-050f770,2026-06,0.0,0.0,22528043,180.22,Cloud Monitoring,Metrics and alerting
Analytics-Platform,bq-056e499,2026-06,0.0,2367.4,0,946.94,BigQuery,BI reporting views
Internal-Tools,gcs-0c10220,2026-06,0.0,11061.0,276524,254.41,Cloud Storage,Backup bucket
Data-Science,gcf-0118506,2026-06,0.0,0.0,14065012,210.98,Cloud Functions,Data triggers
IoT-Platform,cr-1013303,2026-06,448.6,0.0,3738472,388.8,Cloud Run,Webhook handler
Finance-Systems,csql-0a9c161,2026-06,899.5,624.6,0,1774.03,Cloud SQL,MySQL analytics
Analytics-Platform,fs-0cea740,2026-06,1194.2,33.2,82930888,870.77,Firestore,Session store
Customer-Portal,gcf-0687702,2026-06,0.0,0.0,19978069,299.66,Cloud Functions,Pub/Sub processors
Staging-Env,gcf-00f5519,2026-06,0.0,0.0,14468528,217.03,Cloud Functions,Data triggers
Edge-Network,ps-107f204,2026-06,0.0,0.0,37807823,472.6,Pub/Sub,Log forwarding
Analytics-Platform,cr-0596438,2026-06,640.8,0.0,13351306,961.3,Cloud Run,API gateway service
Security-Ops,bq-050a549,2026-06,0.0,9422.1,0,3768.84,BigQuery,ML training datasets
Production-Main,gcf-06b6593,2026-06,0.0,0.0,15612954,234.19,Cloud Functions,Pub/Sub processors
Marketing-Platform,cr-01f5683,2026-06,235.3,0.0,980407,203.92,Cloud Run,Image processor
Production-Main,ca-004b678,2026-06,0.0,0.0,116016121,435.06,Cloud Armor,WAF policies
Analytics-Platform,gke-05ac611,2026-06,5013.1,0.0,0,10026.23,GKE,GPU node pool
Security-Ops,gke-0173694,2026-06,4186.7,0.0,0,8373.35,GKE,GPU node pool
Shared-Services,vai-0756962,2026-06,305.4,0.0,0,1526.8,Vertex AI,AutoML jobs
Production-Secondary,ca-0d70255,2026-06,0.0,0.0,104416237,391.56,Cloud Armor,WAF policies
Production-Main,cmon-0c29871,2026-06,0.0,0.0,23983544,191.86,Cloud Monitoring,Metrics and alerting
Internal-Tools,gke-10b2192,2026-06,4113.8,0.0,0,8227.66,GKE,GPU node pool
Production-Main,gcs-0e9f520,2026-06,0.0,15997.8,5332582,479.94,Cloud Storage,Data lake bucket
Marketing-Platform,ca-0f4b589,2026-06,0.0,0.0,57362972,215.1,Cloud Armor,WAF policies
Shared-Services,vai-1038265,2026-06,286.2,0.0,0,1430.7,Vertex AI,AutoML jobs
Internal-Tools,clog-02e7189,2026-06,0.0,260.7,0,65.18,Cloud Logging,Audit logs
Finance-Systems,gcs-0a23868,2026-06,0.0,7086.2,177155,162.99,Cloud Storage,Backup bucket
Finance-Systems,cr-0536882,2026-06,328.4,0.0,2736723,284.62,Cloud Run,Webhook handler
IoT-Platform,bq-03fd605,2026-06,0.0,1763.2,0,705.26,BigQuery,Data export queries
Production-Main,vai-0c2d231,2026-06,666.0,0.0,7399362,1442.88,Vertex AI,Model serving endpoints
Edge-Network,gcf-0cc6556,2026-06,0.0,0.0,5795961,86.94,Cloud Functions,Auth handlers
Internal-Tools,cr-0c2c557,2026-06,427.2,0.0,3560422,370.28,Cloud Run,Webhook handler
Staging-Env,gke-0774882,2026-06,630.4,0.0,0,1891.22,GKE,Production API cluster
IoT-Platform,mem-0539653,2026-06,347.6,0.0,0,250.28,Memorystore,Redis staging cache
Data-Science,mem-075d545,2026-06,355.5,0.0,0,256.0,Memorystore,Redis staging cache
Finance-Systems,gcf-0237921,2026-06,0.0,0.0,2460290,36.9,Cloud Functions,Scheduled tasks
Internal-Tools,gcs-0413983,2026-06,0.0,19322.4,6440805,579.67,Cloud Storage,Data lake bucket
Edge-Network,gcf-05cf952,2026-06,0.0,0.0,27460744,411.92,Cloud Functions,Pub/Sub processors
Staging-Env,gcs-0698537,2026-06,0.0,13283.8,4427960,398.52,Cloud Storage,Data lake bucket
IoT-Platform,gke-04e2720,2026-06,468.7,0.0,0,1406.04,GKE,Batch processing cluster
Analytics-Platform,clog-0a73765,2026-06,0.0,420.0,0,105.02,Cloud Logging,Application logs
Security-Ops,mem-0721292,2026-06,621.9,0.0,0,447.77,Memorystore,Redis production cache
Production-Main,mem-0045614,2026-06,798.4,0.0,0,574.87,Memorystore,Redis production cache
Production-Secondary,gcs-009a238,2026-06,0.0,17248.9,5749623,517.47,Cloud Storage,Data lake bucket
Shared-Services,gcs-0cd8493,2026-06,0.0,26054.9,65136,260.56,Cloud Storage,Archive bucket
Analytics-Platform,df-00af561,2026-06,644.6,0.0,0,1568.48,Dataflow,Streaming pipeline
Analytics-Platform,gcs-05d0754,2026-06,0.0,2291.8,2291818,166.15,Cloud Storage,Media assets bucket
Edge-Network,csql-0a92538,2026-06,865.7,240.5,0,1039.99,Cloud SQL,PostgreSQL replica
Data-Science,gcs-08dc643,2026-06,0.0,546.5,8743615,101.1,Cloud Storage,Temp processing bucket
Edge-Network,csql-0dca965,2026-06,805.7,223.9,0,967.88,Cloud SQL,PostgreSQL replica
IoT-Platform,csql-0fbe637,2026-06,937.3,260.3,0,1505.82,Cloud SQL,PostgreSQL primary
Partner-Integration,cdns-1022426,2026-06,0.0,0.0,14884676,22.33,Cloud DNS,DNS zones
Staging-Env,gcs-0106109,2026-06,0.0,13180.9,4393643,395.43,Cloud Storage,Data lake bucket
IoT-Platform,fs-0dac648,2026-06,745.0,20.7,51733275,543.21,Firestore,Session store
Security-Ops,bq-0849554,2026-06,0.0,8270.4,0,3308.16,BigQuery,ML training datasets
Analytics-Platform,vai-0aa8578,2026-06,724.3,0.0,0,3621.63,Vertex AI,Training pipelines
Finance-Systems,gcf-0749730,2026-06,0.0,0.0,13698754,205.48,Cloud Functions,Data triggers
Finance-Systems,gcs-022d354,2026-06,0.0,8273.7,206843,190.3,Cloud Storage,Backup bucket
Analytics-Platform,clog-00b3386,2026-06,0.0,176.2,0,44.04,Cloud Logging,Audit logs
Production-Secondary,mem-0953822,2026-06,496.9,0.0,0,357.74,Memorystore,Redis production cache
Security-Ops,df-0857910,2026-06,328.9,0.0,0,800.41,Dataflow,Batch pipeline
Security-Ops,csql-07d8129,2026-06,611.1,169.8,0,734.17,Cloud SQL,PostgreSQL replica
Marketing-Platform,cr-0666505,2026-06,524.8,0.0,2186712,682.26,Cloud Run,ETL pipeline service
Staging-Env,fs-0990514,2026-06,1152.7,80.0,48027878,660.38,Firestore,User profiles DB
IoT-Platform,bq-044c961,2026-06,0.0,7120.3,0,2848.1,BigQuery,Analytics data warehouse
Data-Science,mem-0e05561,2026-06,363.3,0.0,0,261.6,Memorystore,Redis staging cache
Analytics-Platform,gcs-08d5306,2026-06,0.0,2614.6,2614570,189.55,Cloud Storage,Media assets bucket
Analytics-Platform,bq-08f6597,2026-06,0.0,2577.1,0,1030.82,BigQuery,BI reporting views
Internal-Tools,gcs-07fe763,2026-06,0.0,17552.3,5850763,526.57,Cloud Storage,Data lake bucket
Staging-Env,vai-0c7b152,2026-06,504.6,0.0,0,2522.83,Vertex AI,Training pipelines
Data-Science,gcf-0f09760,2026-06,0.0,0.0,11717302,175.76,Cloud Functions,Auth handlers
Finance-Systems,cr-0f59927,2026-06,335.6,0.0,2796986,290.89,Cloud Run,Webhook handler
Analytics-Platform,cr-0a6a717,2026-06,522.3,0.0,2175969,678.9,Cloud Run,ETL pipeline service
Production-Main,vai-07c7834,2026-06,723.8,0.0,8042150,1568.22,Vertex AI,Model serving endpoints
Customer-Portal,ps-0661860,2026-06,0.0,0.0,46165606,577.07,Pub/Sub,Log forwarding
Edge-Network,ps-0dae809,2026-06,0.0,0.0,37953310,474.42,Pub/Sub,Log forwarding
IoT-Platform,cr-096e898,2026-06,426.6,0.0,3555249,369.75,Cloud Run,Webhook handler
Analytics-Platform,fs-009f267,2026-06,896.0,62.2,37333629,513.34,Firestore,User profiles DB
Marketing-Platform,vai-0b50204,2026-06,521.7,0.0,5796649,1130.35,Vertex AI,Model serving endpoints
Security-Ops,gke-0d9c385,2026-06,2639.4,0.0,0,5278.87,GKE,ML training cluster
Partner-Integration,gcs-09db877,2026-06,0.0,15293.4,38232,152.93,Cloud Storage,Archive bucket
Analytics-Platform,bq-0aad103,2026-06,0.0,2259.5,0,903.81,BigQuery,BI reporting views
Production-Main,cmon-0869801,2026-06,0.0,0.0,24736840,197.89,Cloud Monitoring,Metrics and alerting
Production-Secondary,csql-0a6b702,2026-06,617.6,428.8,0,1217.91,Cloud SQL,MySQL analytics
Production-Main,vai-0507510,2026-06,750.9,0.0,8342822,1626.85,Vertex AI,Model serving endpoints
Analytics-Platform,ca-0cad296,2026-06,0.0,0.0,80816412,303.06,Cloud Armor,WAF policies
Edge-Network,csql-0624779,2026-06,875.1,243.1,0,1051.28,Cloud SQL,PostgreSQL replica
Analytics-Platform,cr-04f2770,2026-06,476.7,0.0,1986297,619.73,Cloud Run,ETL pipeline service
Security-Ops,df-099a532,2026-06,320.7,0.0,0,780.43,Dataflow,Batch pipeline
IoT-Platform,csql-034b365,2026-06,797.5,221.5,0,958.1,Cloud SQL,PostgreSQL replica
Partner-Integration,bq-0a3d119,2026-06,0.0,12073.4,0,4829.33,BigQuery,Analytics data warehouse
Data-Science,ps-100e742,2026-06,0.0,0.0,22552252,281.91,Pub/Sub,Event streaming
Finance-Systems,csql-09d4523,2026-06,670.0,186.2,0,1076.57,Cloud SQL,PostgreSQL primary
Data-Science,gcs-06d2218,2026-06,0.0,550.0,8799664,101.75,Cloud Storage,Temp processing bucket
Security-Ops,df-076a110,2026-06,358.5,0.0,0,872.52,Dataflow,Batch pipeline
Partner-Integration,df-0e2e494,2026-06,953.3,0.0,0,2319.68,Dataflow,Streaming pipeline
Edge-Network,csp-0306871,2026-06,893.8,124.1,62071116,5437.43,Cloud Spanner,Global transaction DB
Marketing-Platform,vai-0538638,2026-06,456.7,0.0,0,2283.24,Vertex AI,Training pipelines
Finance-Systems,cr-0f0e694,2026-06,603.8,0.0,2515504,784.83,Cloud Run,ETL pipeline service
Edge-Network,gke-0f9a884,2026-06,2086.9,0.0,0,4173.92,GKE,ML training cluster
Production-Main,vai-115d400,2026-06,526.7,0.0,0,2633.63,Vertex AI,Training pipelines
Data-Science,mem-09e1108,2026-06,392.2,0.0,0,282.4,Memorystore,Redis staging cache
Production-Main,gcs-08cf702,2026-06,0.0,8527.3,213181,196.13,Cloud Storage,Backup bucket
Marketing-Platform,gke-1107964,2026-06,2320.9,0.0,0,4641.82,GKE,ML training cluster
Staging-Env,fs-0874807,2026-06,492.8,13.7,34224740,359.36,Firestore,Session store
Edge-Network,gcs-0996314,2026-06,0.0,19721.3,6573765,591.64,Cloud Storage,Data lake bucket
Finance-Systems,gcs-0f77491,2026-06,0.0,391.3,6259646,72.38,Cloud Storage,Temp processing bucket
Analytics-Platform,gcs-103b639,2026-06,0.0,1961.7,980839,304.06,Cloud Storage,Model artifacts
Edge-Network,bq-08a9565,2026-06,0.0,5355.0,0,2142.01,BigQuery,Log analytics
Analytics-Platform,mem-0e2a421,2026-06,565.9,0.0,0,407.42,Memorystore,Redis production cache
Production-Main,vai-004e568,2026-06,552.9,0.0,0,2764.44,Vertex AI,Training pipelines
Internal-Tools,gcs-0651710,2026-06,0.0,421.5,6745696,78.0,Cloud Storage,Temp processing bucket
Partner-Integration,gcs-03b9519,2026-06,0.0,17767.2,44417,177.67,Cloud Storage,Archive bucket
Edge-Network,csql-0a34427,2026-06,863.7,239.9,0,1037.6,Cloud SQL,PostgreSQL replica
Edge-Network,bq-0f45454,2026-06,0.0,7140.0,0,2855.99,BigQuery,Analytics data warehouse
Production-Secondary,clog-06a5604,2026-06,0.0,170.1,0,42.53,Cloud Logging,Audit logs
Marketing-Platform,gke-01f2581,2026-06,555.8,0.0,0,1667.49,GKE,Batch processing cluster
Security-Ops,ps-043d277,2026-06,0.0,0.0,29655666,370.69,Pub/Sub,Event streaming
Staging-Env,cr-0881110,2026-06,589.4,0.0,2455717,766.18,Cloud Run,ETL pipeline service
Analytics-Platform,mem-05ad446,2026-06,338.2,0.0,0,243.46,Memorystore,Redis staging cache
Production-Secondary,csql-0831452,2026-06,651.4,452.3,0,1284.65,Cloud SQL,MySQL analytics
Internal-Tools,vai-07d4545,2026-06,853.8,0.0,9486105,1849.79,Vertex AI,Model serving endpoints
Customer-Portal,vai-111c139,2026-06,196.1,0.0,0,980.59,Vertex AI,AutoML jobs
Security-Ops,bq-08af736,2026-06,0.0,7014.2,0,2805.68,BigQuery,Analytics data warehouse
Staging-Env,gke-0a8b163,2026-06,710.3,0.0,0,2130.88,GKE,Production API cluster
